league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,src_league
ESP-La Liga,2024-25,Las Palmas,Kirian Rodríguez,4,2024,144,11743,M,21,1792,0,1.693218463100493,0,1.693218463100493,3,1.669024096801877,21,16,2,0,7.692378982901573,5.614286290481687,ESP1
ESP-La Liga,2024-25,Las Palmas,Manu Fuster,4,2024,144,12738,F M S,28,958,2,0.7450216170400381,2,0.7450216170400381,1,1.3880910379812121,18,28,2,0,3.029275342822075,1.4052639389410615,ESP1
ESP-La Liga,2024-25,Las Palmas,Marc Cardona,4,2024,144,5159,S,11,98,0,0.2827252447605133,0,0.2827252447605133,0,0.0,4,0,2,0,0.5431439466774464,0.26041870191693306,ESP1
ESP-La Liga,2024-25,Las Palmas,Marvin Park,4,2024,144,8863,D F M S,23,1008,0,0.22653794661164284,0,0.22653794661164284,0,1.275867696851492,5,6,4,0,3.4733193833380938,2.1760428566485643,ESP1
ESP-La Liga,2024-25,Las Palmas,Mika Mármol,4,2024,144,10224,D M S,30,2398,0,0.4563526511192322,0,0.4563526511192322,1,1.5602368731051683,10,16,5,0,7.467444524168968,6.85720550082624,ESP1
ESP-La Liga,2024-25,Las Palmas,Oliver McBurnie,4,2024,144,1736,F S,34,1835,3,6.037325001321733,3,6.037325001321733,6,3.4504245165735483,32,23,3,0,10.23814307153225,1.5718960762023926,ESP1
ESP-La Liga,2024-25,Las Palmas,Pejiño,4,2024,144,11746,S,1,12,0,0.02730782888829708,0,0.02730782888829708,0,0.0,1,0,0,0,0.02730782888829708,0.0,ESP1
ESP-La Liga,2024-25,Las Palmas,Sandro Ramírez,4,2024,144,2537,F M S,31,2086,9,4.299026200547814,8,3.555748550221324,3,3.498643457889557,52,28,6,0,7.435247108340263,2.219607894308865,ESP1
ESP-La Liga,2024-25,Las Palmas,Scott McKenna,4,2024,144,10757,D S,29,2468,0,1.1912503112107515,0,1.1912503112107515,0,0.24653062969446182,10,4,5,1,4.782997235655785,4.271701442077756,ESP1
ESP-La Liga,2024-25,Las Palmas,Sergio Viera,4,2024,144,13366,M S,2,92,0,0.018044117838144302,0,0.018044117838144302,0,0.0,1,0,1,0,0.024778729304671288,0.024778729304671288,ESP1
ESP-La Liga,2024-25,Las Palmas,Stefan Bajcetic,4,2024,144,10723,D M S,14,986,1,0.1618144428357482,1,0.1618144428357482,0,0.21842641942203045,5,7,4,0,1.4333512708544731,1.2132029794156551,ESP1
ESP-La Liga,2024-25,Las Palmas,Valentín Pezzolesi,4,2024,144,12739,S,1,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ESP1
ESP-La Liga,2024-25,Las Palmas,Viti Rozada,4,2024,144,12737,D S,29,2005,0,0.06697579100728035,0,0.06697579100728035,2,1.4213977381587029,3,12,5,0,4.21627417486161,3.173089588060975,ESP1
ESP-La Liga,2024-25,Las Palmas,Álex Muñoz,4,2024,144,5137,D S,21,1443,3,1.1511703273281455,3,1.1511703273281455,0,0.5306877195835114,9,7,3,0,5.856701044365764,4.921549832448363,ESP1
ESP-La Liga,2024-25,Las Palmas,Álex Suárez,4,2024,144,11742,D,30,2498,0,0.3234486058354378,0,0.3234486058354378,0,0.1860176008194685,6,3,11,0,3.2029242739081383,3.0801294706761837,ESP1
ESP-La Liga,2024-25,Leganes,Adrià Alti,4,2024,159,11834,D M S,22,1645,0,0.24961038772016764,0,0.24961038772016764,0,0.5857671527191997,7,11,6,0,2.4437357550486922,2.062911454588175,ESP1
ESP-La Liga,2024-25,Leganes,Aritz Arambarri,4,2024,159,7835,D,2,180,0,0.04174470156431198,0,0.04174470156431198,0,0.0,1,0,0,0,0.26933547854423523,0.26933547854423523,ESP1
ESP-La Liga,2024-25,Leganes,Borna Barisic,4,2024,159,13437,D,1,9,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ESP1
ESP-La Liga,2024-25,Leganes,Darko Brasanac,4,2024,159,5037,M S,30,1606,1,2.0544604547321796,1,2.0544604547321796,2,0.3227075841277838,12,9,4,0,3.912908762693405,1.896696176379919,ESP1
ESP-La Liga,2024-25,Leganes,Diego García,4,2024,159,12794,F M S,28,1171,3,4.401241090148687,3,4.401241090148687,0,0.25502479542046785,29,6,2,0,4.547595828771591,0.9056342523545027,ESP1
ESP-La Liga,2024-25,Leganes,Duk,4,2024,159,13438,M S,10,149,0,0.03150592092424631,0,0.03150592092424631,0,0.5542192105203867,2,5,1,0,0.5542192105203867,0.0,ESP1
ESP-La Liga,2024-25,Leganes,Enric Franquesa,4,2024,159,9765,D M S,12,612,1,0.3923423383384943,1,0.3923423383384943,0,0.057024482637643814,4,2,1,0,0.8776321262121201,0.5426520425826311,ESP1
ESP-La Liga,2024-25,Leganes,Javi Hernández,4,2024,159,8422,D M S,31,2401,2,1.134048592299223,2,1.134048592299223,1,1.5437743626534939,17,17,6,0,3.576768623664975,2.427387349307537,ESP1
ESP-La Liga,2024-25,Leganes,Jorge Sáenz,4,2024,159,7828,D S,23,1694,1,1.8186329379677773,1,1.8186329379677773,0,0.1442689262330532,8,2,3,1,2.5135615654289722,2.369292639195919,ESP1
ESP-La Liga,2024-25,Leganes,Juan Cruz,4,2024,159,6759,D F M S,34,2292,5,2.7526479018852115,5,2.7526479018852115,4,4.149010988883674,33,25,2,0,7.974728053435683,2.569998520426452,ESP1
ESP-La Liga,2024-25,Leganes,Juan Soriano,4,2024,159,6257,GK,6,540,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3865733314305544,0.3865733314305544,ESP1
ESP-La Liga,2024-25,Leganes,Julián Chicco,4,2024,159,12793,D M S,14,273,0,0.3933754116296768,0,0.3933754116296768,1,0.4953148066997528,3,2,0,0,0.7068625688552856,0.2830714099109173,ESP1
ESP-La Liga,2024-25,Leganes,Marko Dmitrovic,4,2024,159,6224,GK,32,2880,0,0.0,0,0.0,0,0.10171622782945633,0,1,0,0,1.9117682538926601,1.8100520260632038,ESP1
ESP-La Liga,2024-25,Leganes,Matija Nastasic,4,2024,159,451,D S,26,2118,1,0.14439020305871964,1,0.14439020305871964,0,0.08860144764184952,2,2,3,0,2.486087303608656,2.469435315579176,ESP1
ESP-La Liga,2024-25,Leganes,Miguel De la Fuente,4,2024,159,6924,F M S,34,1708,1,5.791498295031488,0,4.304943046532571,3,1.134644091129303,35,7,3,0,6.518890951760113,1.4080072399228811,ESP1
ESP-La Liga,2024-25,Leganes,Munir,4,2024,159,2106,F M S,25,844,4,1.4313753638416529,4,1.4313753638416529,0,0.7138976156711578,21,8,1,1,3.3005733154714108,1.6323035079985857,ESP1
ESP-La Liga,2024-25,Leganes,Raba,4,2024,159,5199,F M S,29,1925,8,7.210522370878607,4,3.4941343017853796,6,6.12695131637156,44,46,6,0,9.66063447855413,2.529050065204501,ESP1
ESP-La Liga,2024-25,Leganes,Renato Tapia,4,2024,159,8710,D M S,34,2442,1,0.6297735353000462,1,0.6297735353000462,0,0.26615771232172847,14,7,8,0,5.6201626979745924,4.955714585259557,ESP1
ESP-La Liga,2024-25,Leganes,Roberto López,4,2024,159,7195,M S,13,374,0,0.6060058553703129,0,0.6060058553703129,1,0.8888880126178265,7,10,0,0,1.0046397601254284,0.21710627526044846,ESP1
ESP-La Liga,2024-25,Leganes,Sergio González,4,2024,159,12791,D S,36,2966,2,1.9580097878351808,2,1.9580097878351808,0,0.5771256238222122,13,4,2,1,2.742747124284506,2.678178194910288,ESP1
ESP-La Liga,2024-25,Leganes,Seydouba Cissé,4,2024,159,12792,M S,34,2494,3,2.2893198179081082,3,2.2893198179081082,1,0.8812172105535865,24,17,3,1,8.082963166758418,5.432613124139607,ESP1
ESP-La Liga,2024-25,Leganes,Sébastien Haller,4,2024,159,6144,F S,8,404,0,0.35817818343639374,0,0.35817818343639374,0,0.1350812464952469,4,1,0,0,0.44150425493717194,0.0493881031870842,ESP1
ESP-La Liga,2024-25,Leganes,Valentin Rosier,4,2024,159,5615,D M S,32,2583,1,1.0204768180847168,1,1.0204768180847168,2,1.1147922053933144,13,12,8,0,4.845664316788316,3.539426350966096,ESP1
ESP-La Liga,2024-25,Leganes,Yan Diomande,4,2024,159,13561,D M S,10,544,2,1.2688960582017899,2,1.2688960582017899,1,0.8170663304626942,11,14,1,0,3.6484999284148216,2.5935563445091248,ESP1
ESP-La Liga,2024-25,Leganes,Yvan Neyou,4,2024,159,8689,M S,30,2344,1,0.45724739599972963,1,0.45724739599972963,1,0.7096966840326786,16,13,14,0,5.066599708050489,4.101959167979658,ESP1
ESP-La Liga,2024-25,Leganes,Óscar Rodríguez,4,2024,159,6570,M S,29,1290,1,2.6321211019530892,1,2.6321211019530892,4,2.824665365740657,33,19,6,1,5.780915940180421,2.6671316027641296,ESP1
ESP-La Liga,2024-25,Mallorca,Abdón Prats,4,2024,239,8014,F M S,24,400,2,2.7443290799856186,1,2.0010514482855797,0,0.12906461395323277,14,3,4,0,1.7206827104091644,0.15969045460224152,ESP1
ESP-La Liga,2024-25,Mallorca,Antonio Sánchez,4,2024,239,9970,D F M S,33,1353,0,1.2898992113769054,0,1.2898992113769054,0,0.4207525495439768,17,5,3,0,4.188069044612348,2.6425679912790656,ESP1
ESP-La Liga,2024-25,Mallorca,Chiquinho,4,2024,239,10327,M S,8,134,0,0.24903703294694424,0,0.24903703294694424,0,0.03559113293886185,4,2,2,0,0.3664560653269291,0.10114248469471931,ESP1
ESP-La Liga,2024-25,Mallorca,Copete,4,2024,239,10982,D S,25,1511,0,0.5529027758166194,0,0.5529027758166194,0,0.0,6,0,6,0,3.0933860559016466,2.9993373826146126,ESP1
ESP-La Liga,2024-25,Mallorca,Cyle Larin,4,2024,239,11340,F S,32,1781,7,7.244329610839486,6,6.501052031293511,2,1.5815904028713703,39,8,4,0,6.705597769469023,1.3051558434963226,ESP1
ESP-La Liga,2024-25,Mallorca,Dani Rodríguez,4,2024,239,7841,F M S,37,2207,4,3.405790278688073,4,3.405790278688073,7,4.1755089005455375,31,33,5,0,6.866879858076572,3.3092801552265882,ESP1
ESP-La Liga,2024-25,Mallorca,Daniel Luna,4,2024,239,11993,S,2,15,0,0.0,0,0.0,0,0.0,0,0,0,0,0.11172714084386826,0.11172714084386826,ESP1
ESP-La Liga,2024-25,Mallorca,David López,4,2024,239,12074,D,2,172,0,0.0,0,0.0,0,0.0,0,0,0,0,0.011990965344011784,0.011990965344011784,ESP1
ESP-La Liga,2024-25,Mallorca,Dominik Greif,4,2024,239,9756,GK,31,2790,0,0.0,0,0.0,0,0.0,0,0,1,0,2.511147951707244,2.511147951707244,ESP1
ESP-La Liga,2024-25,Mallorca,Jan Salas,4,2024,239,12951,S,4,32,0,0.061538223177194595,0,0.061538223177194595,0,0.0,2,0,0,0,0.07352918852120638,0.011990965344011784,ESP1
ESP-La Liga,2024-25,Mallorca,Javi Llabrés,4,2024,239,10128,M,1,60,0,0.022038977593183517,0,0.022038977593183517,0,0.06293221563100815,1,1,0,0,0.2983826696872711,0.21341148018836975,ESP1
ESP-La Liga,2024-25,Mallorca,Johan Mojica,4,2024,239,6242,D S,36,2747,1,0.7688355734571815,1,0.7688355734571815,2,4.50119224563241,17,40,5,0,9.112911474891007,6.467207685112953,ESP1
ESP-La Liga,2024-25,Mallorca,Leo Román,4,2024,239,9839,GK,7,630,0,0.0,0,0.0,0,0.0,0,0,0,0,0.7954421639442444,0.7954421639442444,ESP1
ESP-La Liga,2024-25,Mallorca,Manuel Morlanes,4,2024,239,6592,M S,23,1335,0,0.4533621082082391,0,0.4533621082082391,0,0.45190941262990236,11,10,7,0,5.464884104207158,4.617404890246689,ESP1
ESP-La Liga,2024-25,Mallorca,Marc Domenech,4,2024,239,12883,F M S,10,297,0,0.7432425078004599,0,0.7432425078004599,0,0.2158001670613885,8,5,0,0,1.1332007721066475,0.7108004167675972,ESP1
ESP-La Liga,2024-25,Mallorca,Martin Valjent,4,2024,239,7838,D,31,2773,3,0.9961849488317966,3,0.9961849488317966,0,0.12438401952385902,12,4,4,0,4.728357254527509,4.529047730378807,ESP1
ESP-La Liga,2024-25,Mallorca,Mateu Morey,4,2024,239,8070,D S,16,734,0,0.44142330437898636,0,0.44142330437898636,0,0.24642183631658554,3,4,0,0,1.799698012880981,1.183547493070364,ESP1
ESP-La Liga,2024-25,Mallorca,Omar Mascarell,4,2024,239,2456,M S,32,1994,1,0.855449890717864,1,0.855449890717864,0,0.08272714912891388,9,2,5,1,3.2351455856114626,2.4790145875886083,ESP1
ESP-La Liga,2024-25,Mallorca,Pablo Maffeo,4,2024,239,1003,D M S,30,2385,0,0.34491522144526243,0,0.34491522144526243,2,4.4014428816735744,7,29,7,0,8.654321428388357,5.628506066277623,ESP1
ESP-La Liga,2024-25,Mallorca,Raíllo,4,2024,239,2584,D,36,3211,2,2.7986418372020125,2,2.7986418372020125,0,1.8868699930608273,35,13,7,1,7.869464821182191,6.528888679109514,ESP1
ESP-La Liga,2024-25,Mallorca,Roberto Navarro,4,2024,239,8765,M S,23,1302,1,2.833723386749625,1,2.833723386749625,0,1.8819198217242956,18,13,3,0,7.1545522175729275,3.6579713448882103,ESP1
ESP-La Liga,2024-25,Mallorca,Samú Costa,4,2024,239,10974,M S,32,2667,0,2.070507390424609,0,2.070507390424609,2,1.747686741873622,30,14,7,1,6.658713826909661,4.448418968357146,ESP1
ESP-La Liga,2024-25,Mallorca,Sergi Darder,4,2024,239,2621,M S,38,2811,2,1.8862759750336409,2,1.8862759750336409,6,4.959239151328802,36,54,4,0,10.42331206612289,7.28883396461606,ESP1
ESP-La Liga,2024-25,Mallorca,Siebe Van der Heyden,4,2024,239,11749,D S,2,92,0,0.02571023255586624,0,0.02571023255586624,0,0.04254746437072754,1,1,0,0,0.29494476318359375,0.29494476318359375,ESP1
ESP-La Liga,2024-25,Mallorca,Takuma Asano,4,2024,239,6087,F M S,21,1071,2,2.957052057608962,2,2.957052057608962,1,0.93105398863554,28,6,0,0,6.2074980661273,2.5558740701526403,ESP1
ESP-La Liga,2024-25,Mallorca,Toni Lato,4,2024,239,2479,D S,14,615,0,0.0,0,0.0,0,0.3176251221448183,0,6,1,1,1.1517913285642862,0.9197595901787281,ESP1
ESP-La Liga,2024-25,Mallorca,Valery Fernández,4,2024,239,7246,M S,18,260,2,1.1641754806041718,2,1.1641754806041718,0,0.025492219254374504,3,1,1,0,0.9394392836838961,0.036337096244096756,ESP1
ESP-La Liga,2024-25,Mallorca,Vedat Muriqi,4,2024,239,9002,F S,29,2081,7,10.985502218827605,5,8.755669390782714,2,2.6997383255511522,54,27,1,2,10.095736857503653,1.4222737727686763,ESP1
ESP-La Liga,2024-25,Osasuna,Abel Bretones,4,2024,157,12790,D M S,35,2061,2,0.4541091760620475,2,0.4541091760620475,0,1.106137989088893,12,16,3,0,4.3427660362794995,3.045761490240693,ESP1
ESP-La Liga,2024-25,Osasuna,Aimar Oroz,4,2024,157,8424,F M S,37,3027,5,4.505093781277537,4,3.7618161272257566,4,4.083869905211031,49,39,7,0,14.308762029744685,9.082503446377814,ESP1
ESP-La Liga,2024-25,Osasuna,Aitor Fernández,4,2024,157,4193,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ESP1
ESP-La Liga,2024-25,Osasuna,Alejandro Catena,4,2024,157,7604,D,35,3086,1,2.9847294874489307,1,2.9847294874489307,3,2.5119774006307125,20,10,11,0,6.841868652962148,4.8923682095482945,ESP1
ESP-La Liga,2024-25,Osasuna,Ante Budimir,4,2024,157,1235,F S,38,3008,21,20.66943975351751,13,14.723218826577067,4,1.8783285655081272,99,16,4,0,14.999033909291029,1.534797454252839,ESP1
ESP-La Liga,2024-25,Osasuna,Bryan Zaragoza,4,2024,157,10143,F M S,27,1887,1,3.2676440300419927,1,3.2676440300419927,6,4.370135611854494,42,37,4,0,7.4870644100010395,1.18960455711931,ESP1
ESP-La Liga,2024-25,Osasuna,Enzo Boyomo,4,2024,157,12893,D S,37,3254,2,1.9415398044511676,2,1.9415398044511676,0,1.0242035184055567,14,4,5,0,6.701995998620987,5.585668057203293,ESP1
ESP-La Liga,2024-25,Osasuna,Iker Benito,4,2024,157,10273,S,2,28,0,0.0,0,0.0,0,0.019961753860116005,0,1,0,0,0.019961753860116005,0.0,ESP1
ESP-La Liga,2024-25,Osasuna,Iker Muñoz,4,2024,157,11395,M S,23,554,0,0.521794113330543,0,0.521794113330543,1,0.968973096460104,11,6,2,0,3.5626386487856507,2.656475719064474,ESP1
ESP-La Liga,2024-25,Osasuna,Javi Martínez,4,2024,157,8263,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ESP1
ESP-La Liga,2024-25,Osasuna,Jesús Areso,4,2024,157,9768,D S,36,3111,0,0.5701641449704766,0,0.5701641449704766,3,3.452265188097954,8,30,9,0,7.537882330827415,5.577389623038471,ESP1
ESP-La Liga,2024-25,Osasuna,Jon Moncayola,4,2024,157,7857,M S,32,2144,0,1.583032850176096,0,1.583032850176096,0,3.2875387091189623,21,34,8,0,8.322481885552406,5.819439947605133,ESP1
ESP-La Liga,2024-25,Osasuna,Jorge Herrando,4,2024,157,10858,D S,18,1362,1,1.7282755002379417,1,1.7282755002379417,0,0.0,13,0,3,0,1.1332577150315046,0.8354937434196472,ESP1
ESP-La Liga,2024-25,Osasuna,José Arnáiz,4,2024,157,6470,M S,15,100,0,0.3046903256326914,0,0.3046903256326914,0,0.44479559920728207,6,3,0,0,1.0926944930106401,0.564286183565855,ESP1
ESP-La Liga,2024-25,Osasuna,Juan Cruz,4,2024,157,8744,D S,25,1509,0,0.11948471330106258,0,0.11948471330106258,0,0.026129532605409622,4,1,4,0,3.8228932609781623,3.741608656011522,ESP1
ESP-La Liga,2024-25,Osasuna,Kike Barja,4,2024,157,5140,F M S,15,296,0,0.17551968432962894,0,0.17551968432962894,1,1.4770732149481773,4,10,3,0,1.9822204429656267,0.7546407096087933,ESP1
ESP-La Liga,2024-25,Osasuna,Lucas Torró,4,2024,157,7050,M,35,2983,3,2.6740165650844574,3,2.6740165650844574,0,0.9804754853248596,30,10,10,0,6.212580701336265,5.214350013062358,ESP1
ESP-La Liga,2024-25,Osasuna,Moi Gómez,4,2024,157,2198,F M S,26,730,0,0.3465937990695238,0,0.3465937990695238,0,0.8948066756129265,6,11,1,0,1.156978888437152,0.3306217063218355,ESP1
ESP-La Liga,2024-25,Osasuna,Nacho Vidal,4,2024,157,5162,D S,5,109,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ESP1
ESP-La Liga,2024-25,Osasuna,Pablo Ibáñez,4,2024,157,10857,M S,28,1286,1,1.4140569819137454,1,1.4140569819137454,1,1.2139921113848686,20,6,4,0,4.217783071100712,1.8093481920659542,ESP1
ESP-La Liga,2024-25,Osasuna,Raul García,4,2024,157,8042,F S,32,673,4,3.332692926749587,4,3.332692926749587,0,0.6854467298835516,26,3,1,0,3.9805939085781574,0.299630843102932,ESP1
ESP-La Liga,2024-25,Osasuna,Rubén García,4,2024,157,2183,F M S,36,2481,5,2.8201384283602238,5,2.8201384283602238,5,5.068325296510011,27,49,2,0,8.147512812167406,3.8373438119888306,ESP1
ESP-La Liga,2024-25,Osasuna,Rubén Peña,4,2024,157,5075,D F M S,25,737,0,0.8619882110506296,0,0.8619882110506296,0,0.5118131535127759,10,13,1,0,2.453945313580334,1.3749668803066015,ESP1
ESP-La Liga,2024-25,Osasuna,Sergio Herrera,4,2024,157,7859,GK,37,3330,0,0.0,0,0.0,0,0.0,0,0,5,0,3.095418728888035,3.095418728888035,ESP1
ESP-La Liga,2024-25,Osasuna,Unai García,4,2024,157,5141,D S,3,67,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Abdul Mumin,4,2024,145,11105,D,24,2020,2,0.7587368516251445,2,0.7587368516251445,1,0.19435454905033112,10,1,6,1,4.470557772554457,3.8072007233276963,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Adrián Embarba,4,2024,145,2166,F M S,35,1603,1,2.273956812918186,1,2.273956812918186,1,2.5082478746771812,37,21,4,0,6.203048147261143,3.0752087738364935,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Alfonso Espino,4,2024,145,8733,D S,16,835,0,0.7072220253758132,0,0.7072220253758132,1,0.6576519934460521,10,5,4,0,2.9461317313835025,2.1586161367595196,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Andrei Ratiu,4,2024,145,7515,D M S,35,3066,2,2.136768433265388,2,2.136768433265388,3,5.584122102707624,31,36,5,0,16.212922966107726,10.544794468209147,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Aridane Hernández,4,2024,145,7856,D S,14,1026,0,1.1384378708899021,0,1.1384378708899021,0,0.05024651437997818,8,2,1,0,3.4562611430883408,3.4420830607414246,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Augusto Batalla,4,2024,145,12298,GK,32,2880,0,0.0,0,0.0,0,0.025127990171313286,0,1,6,0,4.8040439039468765,4.778915913775563,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Daniel Cárdenas,4,2024,145,8108,GK,6,540,0,0.0,0,0.0,0,0.0,0,0,0,0,0.18321754410862923,0.18321754410862923,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Etienne Eto'o Pineda,4,2024,145,12866,S,2,35,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Florian Lejeune,4,2024,145,5073,D,37,3329,2,3.5845931470394135,2,3.5845931470394135,3,1.934357212856412,58,15,8,0,12.011688228696585,11.115831405855715,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Gerard Gumbau,4,2024,145,2609,M S,22,824,0,1.2887544548138976,0,1.2887544548138976,1,1.1936628250405192,14,17,4,0,3.5533126099035144,1.9849702455103397,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Isi Palazón,4,2024,145,9812,F M S,35,2166,4,5.376986410468817,4,5.376986410468817,4,4.5106864450499415,61,47,5,0,10.833110814914107,5.453833153471351,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Iván Balliu,4,2024,145,5672,D S,25,1167,0,0.021373257040977478,0,0.021373257040977478,0,0.34249318204820156,1,6,3,0,2.977828769944608,2.8665596013888717,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,James Rodríguez,4,2024,145,2249,M S,6,127,0,0.22707308642566204,0,0.22707308642566204,0,0.10268764942884445,4,2,1,0,0.7378233093768358,0.48427777364850044,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Jorge De Frutos,4,2024,145,8107,F M S,36,2573,6,7.007565116509795,6,7.007565116509795,3,4.134156552609056,52,31,3,1,13.923229448497295,4.136822251603007,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Pathé Ciss,4,2024,145,9815,D M S,33,2166,4,2.5608618520200253,4,2.5608618520200253,1,1.4429276585578918,21,17,12,0,8.696649100631475,7.0498334765434265,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Pedro Díaz,4,2024,145,12863,M S,26,1199,3,2.7055065194144845,3,1.9622289100661874,0,2.281998419202864,31,26,2,0,7.330365147441626,4.710698988288641,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Pelayo Fernández,4,2024,145,12864,D S,2,97,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Pep Chavarría,4,2024,145,11087,D M S,34,2574,0,1.2517127385362983,0,1.2517127385362983,1,1.7112761475145817,11,24,3,0,7.243805920705199,4.986325871199369,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Randy Nteka,4,2024,145,9813,F S,24,1151,3,3.335105416364968,3,3.335105416364968,0,0.764602230861783,16,9,6,0,5.225443046540022,1.2521962746977806,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Raúl de Tomás,4,2024,145,4229,S,2,14,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Sergi Guardiola,4,2024,145,5212,F S,16,321,0,2.3129940032958984,0,2.3129940032958984,0,0.1707483734935522,11,5,1,0,2.9668135587126017,0.6320127919316292,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Sergio Camello,4,2024,145,7528,F S,23,1150,3,3.9392457250505686,3,3.9392457250505686,2,2.3095762208104134,32,19,2,0,6.908401124179363,1.970676053315401,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Unai López,4,2024,145,4091,M S,32,1740,3,1.5628475891426206,3,1.5628475891426206,1,0.9076807517558336,26,19,9,1,6.345573823899031,4.654164179228246,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Álvaro García,4,2024,145,7071,F M S,36,2581,4,7.53607615083456,4,7.53607615083456,5,5.74425695091486,71,49,4,0,16.058995511382818,4.641992820426822,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Óscar Trejo,4,2024,145,3208,M S,19,475,1,0.5267041753977537,1,0.5267041753977537,0,0.7258390188217163,5,9,1,0,3.360026065260172,2.877153880894184,ESP1
ESP-La Liga,2024-25,Rayo Vallecano,Óscar Valentín,4,2024,145,9811,M S,34,1804,0,0.7470753621309996,0,0.7470753621309996,0,0.8123187460005283,5,13,4,0,4.489038864150643,3.837142636999488,ESP1
ESP-La Liga,2024-25,Real Betis,Abdessamad Ezzalzouli,4,2024,153,10095,M S,32,2038,2,9.58601439744234,2,8.842736758291721,2,2.4090976025909185,62,26,2,0,13.69968931004405,4.313502963632345,ESP1
ESP-La Liga,2024-25,Real Betis,Adrián,4,2024,153,527,GK,19,1710,0,0.0,0,0.0,0,0.0,0,0,1,0,2.354312153533101,2.354312153533101,ESP1
ESP-La Liga,2024-25,Real Betis,Aitor Ruibal,4,2024,153,6427,D F M S,29,1287,1,1.2729885298758745,1,1.2729885298758745,3,2.6539328563958406,16,20,5,0,6.9358999859541655,3.7730713337659836,ESP1
ESP-La Liga,2024-25,Real Betis,Antony,4,2024,153,11094,M S,17,1372,5,2.7814827393740416,5,2.7814827393740416,2,4.681491408497095,43,37,2,1,9.913269273936749,5.053524797782302,ESP1
ESP-La Liga,2024-25,Real Betis,Assane Diao,4,2024,153,12081,F S,10,259,1,1.158294815570116,1,1.158294815570116,2,1.7619872577488422,7,8,0,0,2.881862808018923,0.09486651420593262,ESP1
