season,league,tier,competition_type,Div,Date,Time,HomeTeam,AwayTeam,Referee,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,B365CH,B365CD,B365CA,AvgH,AvgD,AvgA,AvgCH,AvgCD,AvgCA,B365>2.5,B365<2.5,B365C>2.5,B365C<2.5
2020-21,Bundesliga,1,league,D1,2020-10-03,14:30,Dortmund,Freiburg,,4,0,H,1.0,0.0,H,16.0,6.0,7.0,2.0,3.0,2.0,8.0,12.0,1.0,1.0,0.0,0.0,1.28,6.0,9.0,1.36,5.0,7.0,1.3,5.85,9.31,1.38,5.22,7.58,1.44,2.75,1.44,2.75
2020-21,Bundesliga,1,league,D1,2020-10-03,14:30,Ein Frankfurt,Hoffenheim,,2,1,H,0.0,1.0,A,16.0,11.0,6.0,4.0,5.0,7.0,12.0,8.0,2.0,3.0,0.0,0.0,2.37,3.7,2.8,2.7,4.0,2.3,2.38,3.62,2.84,2.72,3.84,2.38,1.44,2.75,1.3,3.5
2020-21,Bundesliga,1,league,D1,2020-10-03,14:30,FC Koln,M'gladbach,,1,3,A,0.0,2.0,A,8.0,17.0,3.0,11.0,4.0,10.0,16.0,12.0,3.0,3.0,0.0,0.0,3.8,4.0,1.85,4.0,4.0,1.8,3.89,3.86,1.88,3.97,3.94,1.84,1.66,2.2,1.66,2.2
2020-21,Bundesliga,1,league,D1,2020-10-03,14:30,Stuttgart,Leverkusen,,1,1,D,0.0,1.0,A,11.0,15.0,2.0,7.0,7.0,12.0,8.0,17.0,3.0,2.0,0.0,0.0,3.8,3.8,1.85,3.0,4.0,2.15,3.7,3.93,1.91,3.07,3.71,2.21,1.5,2.62,1.57,2.37
2020-21,Bundesliga,1,league,D1,2020-10-03,14:30,Werder Bremen,Bielefeld,,1,0,H,1.0,0.0,H,7.0,10.0,2.0,5.0,2.0,1.0,12.0,16.0,2.0,2.0,0.0,0.0,2.15,3.5,3.3,2.1,3.5,3.4,2.14,3.56,3.3,2.14,3.5,3.36,1.72,2.1,1.8,2.0
2020-21,Bundesliga,1,league,D1,2020-10-03,17:30,RB Leipzig,Schalke 04,,4,0,H,3.0,0.0,H,21.0,4.0,7.0,1.0,8.0,1.0,13.0,10.0,1.0,3.0,0.0,0.0,1.25,6.5,10.0,1.28,5.75,9.0,1.26,6.14,10.84,1.29,5.88,9.57,1.4,3.0,1.44,2.75
2020-21,La Liga,1,league,SP1,2020-10-03,12:00,Valladolid,Eibar,,1,2,A,1.0,1.0,D,9.0,11.0,3.0,5.0,3.0,4.0,11.0,21.0,2.0,3.0,0.0,1.0,2.35,3.0,3.4,2.0,3.0,4.33,2.37,3.07,3.33,2.07,3.02,4.25,2.5,1.53,3.2,1.36
2020-21,La Liga,1,league,SP1,2020-10-03,15:00,Ath Madrid,Villarreal,,0,0,D,0.0,0.0,D,14.0,6.0,1.0,2.0,9.0,1.0,11.0,7.0,1.0,2.0,0.0,0.0,1.61,3.9,5.5,1.57,4.0,5.75,1.68,3.75,5.39,1.58,4.03,5.97,1.9,1.9,1.8,2.0
2020-21,La Liga,1,league,SP1,2020-10-03,17:30,Elche,Huesca,,0,0,D,0.0,0.0,D,2.0,18.0,0.0,4.0,0.0,5.0,8.0,26.0,0.0,2.0,0.0,0.0,3.1,3.1,2.45,3.8,3.2,2.05,3.11,3.13,2.44,3.88,3.17,2.1,2.5,1.53,2.5,1.53
2020-21,La Liga,1,league,SP1,2020-10-03,17:30,Sociedad,Getafe,,3,0,H,1.0,0.0,H,11.0,5.0,6.0,1.0,5.0,4.0,21.0,13.0,3.0,3.0,0.0,0.0,2.25,3.1,3.5,2.05,3.0,4.33,2.31,3.06,3.44,2.07,3.05,4.19,2.5,1.53,2.75,1.44
2020-21,La Liga,1,league,SP1,2020-10-03,20:00,Valencia,Betis,,0,2,A,0.0,1.0,A,5.0,17.0,2.0,8.0,4.0,7.0,11.0,14.0,2.0,2.0,0.0,0.0,2.8,3.2,2.6,3.1,3.4,2.3,2.75,3.26,2.64,3.04,3.49,2.31,2.1,1.72,1.8,2.0
2020-21,Premier League,1,league,E0,2020-10-03,12:30,Chelsea,Crystal Palace,M Oliver,4,0,H,0.0,0.0,D,17.0,4.0,6.0,0.0,8.0,5.0,17.0,13.0,2.0,0.0,0.0,0.0,1.4,4.75,8.0,1.5,4.33,6.5,1.43,4.77,7.39,1.53,4.28,6.41,1.61,2.3,1.72,2.1
2020-21,Premier League,1,league,E0,2020-10-03,15:00,Everton,Brighton,S Hooper,4,2,H,2.0,1.0,H,11.0,11.0,6.0,3.0,3.0,10.0,13.0,14.0,0.0,1.0,0.0,0.0,1.72,3.75,4.8,1.75,3.75,4.75,1.76,3.73,4.79,1.79,3.76,4.61,1.8,2.0,1.72,2.1
2020-21,Premier League,1,league,E0,2020-10-03,17:30,Leeds,Man City,M Dean,1,1,D,0.0,1.0,A,12.0,23.0,7.0,2.0,7.0,10.0,11.0,12.0,2.0,1.0,0.0,0.0,7.5,5.25,1.36,8.0,7.5,1.25,7.45,5.34,1.38,8.59,6.64,1.29,1.36,3.2,1.3,3.5
2020-21,Premier League,1,league,E0,2020-10-03,20:00,Newcastle,Burnley,D Coote,3,1,H,1.0,0.0,H,10.0,7.0,5.0,3.0,3.0,4.0,13.0,17.0,2.0,3.0,0.0,0.0,2.4,3.2,3.1,2.37,3.25,3.1,2.47,3.15,3.08,2.4,3.27,3.12,2.3,1.61,2.1,1.72
2020-21,Bundesliga,1,league,D1,2020-10-04,14:30,Wolfsburg,Augsburg,,0,0,D,0.0,0.0,D,17.0,9.0,6.0,1.0,12.0,2.0,7.0,13.0,0.0,1.0,0.0,0.0,2.0,3.6,3.7,1.85,3.75,4.2,2.02,3.56,3.66,1.94,3.65,3.89,1.8,2.0,1.8,2.0
2020-21,Bundesliga,1,league,D1,2020-10-04,17:00,Bayern Munich,Hertha,,4,3,H,1.0,0.0,H,22.0,9.0,9.0,5.0,6.0,1.0,13.0,19.0,3.0,3.0,0.0,0.0,1.16,8.0,15.0,1.16,8.0,13.0,1.16,8.27,15.23,1.17,8.11,13.89,1.25,4.0,1.22,4.33
2020-21,La Liga,1,league,SP1,2020-10-04,11:00,Osasuna,Celta,,2,0,H,1.0,0.0,H,14.0,9.0,5.0,3.0,6.0,5.0,19.0,10.0,3.0,3.0,0.0,0.0,2.7,3.1,2.75,2.8,3.0,2.62,2.66,3.08,2.88,2.95,2.95,2.7,2.3,1.61,2.5,1.53
2020-21,La Liga,1,league,SP1,2020-10-04,13:00,Alaves,Ath Bilbao,,1,0,H,0.0,0.0,D,8.0,8.0,3.0,0.0,0.0,6.0,20.0,17.0,2.0,3.0,1.0,0.0,3.3,2.9,2.37,3.6,2.9,2.3,3.35,2.95,2.43,3.66,2.93,2.3,3.0,1.4,3.2,1.36
2020-21,La Liga,1,league,SP1,2020-10-04,15:00,Levante,Real Madrid,,0,2,A,0.0,1.0,A,11.0,13.0,4.0,3.0,4.0,6.0,14.0,8.0,2.0,1.0,0.0,0.0,6.0,4.5,1.5,5.75,4.75,1.5,6.0,4.57,1.51,5.94,4.58,1.52,1.53,2.5,1.53,2.5
2020-21,La Liga,1,league,SP1,2020-10-04,17:30,Cadiz,Granada,,1,1,D,0.0,1.0,A,14.0,13.0,4.0,5.0,2.0,5.0,16.0,16.0,2.0,2.0,0.0,0.0,3.0,3.0,2.6,3.1,2.87,2.6,3.0,2.96,2.64,3.15,2.82,2.65,2.75,1.44,3.2,1.36
2020-21,La Liga,1,league,SP1,2020-10-04,20:00,Barcelona,Sevilla,,1,1,D,1.0,1.0,D,12.0,13.0,5.0,1.0,6.0,5.0,11.0,18.0,1.0,1.0,0.0,0.0,1.57,4.33,5.25,1.6,4.2,5.0,1.62,4.22,5.18,1.64,4.24,4.95,1.53,2.5,1.53,2.5
2020-21,Premier League,1,league,E0,2020-10-04,12:00,Leicester,West Ham,A Madley,0,3,A,0.0,2.0,A,4.0,14.0,0.0,6.0,6.0,4.0,11.0,8.0,2.0,2.0,0.0,0.0,1.61,4.2,5.25,1.75,4.0,4.2,1.68,4.12,4.86,1.82,3.89,4.21,1.66,2.2,1.57,2.37
2020-21,Premier League,1,league,E0,2020-10-04,12:00,Southampton,West Brom,C Kavanagh,2,0,H,1.0,0.0,H,13.0,5.0,7.0,2.0,5.0,1.0,19.0,10.0,2.0,1.0,0.0,0.0,1.72,3.8,4.75,1.85,3.75,4.0,1.76,3.86,4.58,1.85,3.75,4.21,1.8,2.0,1.72,2.1
2020-21,Premier League,1,league,E0,2020-10-04,14:00,Arsenal,Sheffield United,L Mason,2,1,H,0.0,0.0,D,6.0,6.0,5.0,2.0,2.0,4.0,3.0,9.0,0.0,1.0,0.0,0.0,1.57,4.0,6.0,1.5,4.2,7.0,1.56,4.09,6.25,1.5,4.36,6.94,1.9,1.9,1.72,2.1
2020-21,Premier League,1,league,E0,2020-10-04,14:00,Wolves,Fulham,D England,1,0,H,0.0,0.0,D,14.0,10.0,5.0,2.0,6.0,2.0,15.0,8.0,1.0,1.0,0.0,0.0,1.5,4.0,7.5,1.75,3.4,5.25,1.51,4.07,7.19,1.79,3.49,5.1,2.1,1.72,2.3,1.61
2020-21,Premier League,1,league,E0,2020-10-04,16:30,Man United,Tottenham,A Taylor,1,6,A,1.0,4.0,A,5.0,22.0,2.0,8.0,2.0,4.0,14.0,10.0,2.0,1.0,1.0,0.0,1.85,3.8,4.0,2.0,3.7,3.6,1.92,3.71,3.97,2.08,3.62,3.52,1.72,2.1,1.72,2.1
2020-21,Premier League,1,league,E0,2020-10-04,19:15,Aston Villa,Liverpool,M Atkinson,7,2,H,4.0,1.0,H,18.0,14.0,11.0,8.0,2.0,7.0,7.0,10.0,2.0,1.0,0.0,0.0,10.0,5.5,1.3,6.5,4.8,1.44,9.35,5.41,1.33,6.65,4.89,1.45,1.53,2.5,1.44,2.75
2020-21,Bundesliga,1,league,D1,2020-10-17,14:30,Augsburg,RB Leipzig,,0,2,A,0.0,1.0,A,6.0,15.0,2.0,6.0,5.0,8.0,9.0,13.0,0.0,1.0,0.0,0.0,5.75,4.5,1.53,6.0,4.5,1.5,5.76,4.52,1.53,5.87,4.53,1.52,1.53,2.5,1.61,2.3
2020-21,Bundesliga,1,league,D1,2020-10-17,14:30,Freiburg,Werder Bremen,,1,1,D,1.0,1.0,D,19.0,14.0,4.0,4.0,4.0,4.0,10.0,14.0,3.0,3.0,0.0,0.0,2.25,3.5,3.1,2.0,3.5,3.5,2.26,3.51,3.12,2.13,3.59,3.34,1.8,2.0,1.72,2.1
2020-21,Bundesliga,1,league,D1,2020-10-17,14:30,Hertha,Stuttgart,,0,2,A,0.0,1.0,A,16.0,7.0,4.0,2.0,6.0,4.0,14.0,10.0,2.0,2.0,0.0,0.0,2.05,3.8,3.3,1.95,3.8,3.4,2.06,3.81,3.33,2.0,3.88,3.43,1.53,2.5,1.53,2.5
2020-21,Bundesliga,1,league,D1,2020-10-17,14:30,Hoffenheim,Dortmund,,0,1,A,0.0,0.0,D,8.0,15.0,3.0,5.0,4.0,6.0,13.0,11.0,1.0,1.0,0.0,0.0,4.0,4.33,1.75,4.0,4.2,1.72,4.03,4.32,1.76,4.09,4.2,1.77,1.36,3.2,1.5,2.62
2020-21,Bundesliga,1,league,D1,2020-10-17,14:30,Mainz,Leverkusen,,0,1,A,0.0,1.0,A,5.0,9.0,0.0,4.0,6.0,2.0,12.0,6.0,3.0,1.0,0.0,0.0,5.5,4.33,1.57,5.5,4.5,1.53,5.13,4.35,1.61,5.37,4.43,1.57,1.44,2.75,1.53,2.5
2020-21,Bundesliga,1,league,D1,2020-10-17,17:30,Bielefeld,Bayern Munich,,1,4,A,0.0,3.0,A,11.0,16.0,5.0,10.0,6.0,10.0,6.0,6.0,1.0,0.0,0.0,1.0,13.0,8.5,1.16,13.0,8.5,1.16,13.73,7.73,1.19,15.97,8.9,1.15,1.28,3.75,1.25,4.0
2020-21,Bundesliga,1,league,D1,2020-10-17,19:30,M'gladbach,Wolfsburg,,1,1,D,0.0,0.0,D,13.0,14.0,2.0,5.0,5.0,4.0,14.0,13.0,2.0,2.0,0.0,0.0,1.85,3.8,4.0,1.72,4.0,4.33,1.86,3.85,4.01,1.77,3.97,4.32,1.66,2.2,1.61,2.3
2020-21,La Liga,1,league,SP1,2020-10-17,12:00,Granada,Sevilla,,1,0,H,0.0,0.0,D,13.0,8.0,3.0,3.0,5.0,1.0,16.0,11.0,4.0,4.0,0.0,1.0,4.2,3.4,1.9,4.0,3.25,2.05,4.23,3.4,1.94,3.96,3.23,2.06,2.2,1.66,2.5,1.53
2020-21,La Liga,1,league,SP1,2020-10-17,15:00,Celta,Ath Madrid,,0,2,A,0.0,1.0,A,15.0,9.0,5.0,4.0,8.0,4.0,16.0,18.0,3.0,4.0,0.0,0.0,5.5,3.3,1.75,5.0,3.5,1.75,5.34,3.35,1.78,4.98,3.42,1.8,2.5,1.53,2.37,1.57
2020-21,La Liga,1,league,SP1,2020-10-17,17:30,Real Madrid,Cadiz,,0,1,A,0.0,1.0,A,14.0,14.0,2.0,5.0,4.0,11.0,7.0,5.0,2.0,0.0,0.0,0.0,1.18,7.0,15.0,1.22,6.0,14.0,1.22,6.64,13.22,1.25,6.13,11.95,1.61,2.3,1.61,2.3
2020-21,La Liga,1,league,SP1,2020-10-17,20:00,Getafe,Barcelona,,1,0,H,0.0,0.0,D,9.0,7.0,4.0,1.0,7.0,2.0,20.0,10.0,4.0,3.0,0.0,0.0,4.75,3.8,1.72,5.0,3.6,1.7,4.88,3.7,1.75,4.98,3.74,1.73,1.9,1.9,2.01,1.89
2020-21,Premier League,1,league,E0,2020-10-17,12:30,Everton,Liverpool,M Oliver,2,2,D,1.0,1.0,D,11.0,22.0,5.0,8.0,2.0,5.0,15.0,9.0,3.0,2.0,1.0,0.0,3.75,4.2,1.83,4.2,4.2,1.72,3.91,4.08,1.85,4.12,4.17,1.79,1.53,2.5,1.5,2.62
2020-21,Premier League,1,league,E0,2020-10-17,15:00,Chelsea,Southampton,P Bankes,3,3,D,2.0,1.0,H,11.0,13.0,5.0,6.0,6.0,2.0,11.0,9.0,1.0,1.0,0.0,0.0,1.45,4.75,6.5,1.53,4.6,5.5,1.53,4.56,5.92,1.58,4.47,5.38,1.57,2.37,1.53,2.5
2020-21,Premier League,1,league,E0,2020-10-17,17:30,Man City,Arsenal,C Kavanagh,1,0,H,1.0,0.0,H,13.0,11.0,5.0,3.0,6.0,6.0,15.0,10.0,4.0,1.0,0.0,0.0,1.44,5.0,6.5,1.5,4.75,5.5,1.49,4.85,6.09,1.53,4.73,5.63,1.44,2.75,1.44,2.75
2020-21,Premier League,1,league,E0,2020-10-17,20:00,Newcastle,Man United,C Pawson,1,4,A,1.0,1.0,D,7.0,28.0,4.0,14.0,0.0,7.0,9.0,12.0,1.0,1.0,0.0,0.0,4.75,4.0,1.66,4.5,4.2,1.7,4.78,4.08,1.7,4.62,4.11,1.72,1.72,2.1,1.66,2.2
2020-21,Bundesliga,1,league,D1,2020-10-18,14:30,FC Koln,Ein Frankfurt,,1,1,D,0.0,1.0,A,9.0,16.0,5.0,4.0,2.0,8.0,19.0,18.0,3.0,2.0,0.0,0.0,3.2,3.8,2.1,2.8,3.8,2.25,3.16,3.78,2.13,2.89,3.7,2.32,1.44,2.75,1.53,2.5
2020-21,Bundesliga,1,league,D1,2020-10-18,17:00,Schalke 04,Union Berlin,,1,1,D,0.0,0.0,D,8.0,13.0,4.0,7.0,5.0,7.0,7.0,13.0,3.0,1.0,0.0,0.0,2.75,3.25,2.6,3.1,3.25,2.3,2.82,3.23,2.59,3.11,3.31,2.36,2.1,1.72,1.91,1.99
2020-21,La Liga,1,league,SP1,2020-10-18,11:00,Eibar,Osasuna,,0,0,D,0.0,0.0,D,10.0,8.0,6.0,2.0,6.0,7.0,14.0,14.0,2.0,3.0,0.0,1.0,2.6,3.0,3.0,2.75,2.87,2.9,2.62,3.03,2.98,2.83,2.83,2.93,2.5,1.53,2.75,1.44
2020-21,La Liga,1,league,SP1,2020-10-18,13:00,Ath Bilbao,Levante,,2,0,H,0.0,0.0,D,14.0,6.0,5.0,1.0,9.0,3.0,11.0,10.0,3.0,1.0,0.0,0.0,2.05,3.2,4.0,2.05,3.4,3.6,2.07,3.29,3.82,2.08,3.42,3.64,2.2,1.66,1.9,1.9
2020-21,La Liga,1,league,SP1,2020-10-18,15:00,Villarreal,Valencia,,2,1,H,1.0,1.0,D,16.0,11.0,6.0,3.0,3.0,7.0,13.0,8.0,4.0,1.0,1.0,0.0,1.6,4.0,5.25,1.6,4.2,5.75,1.65,4.03,5.04,1.64,4.09,5.29,1.72,2.1,1.72,2.1
2020-21,La Liga,1,league,SP1,2020-10-18,17:30,Alaves,Elche,,0,2,A,0.0,1.0,A,13.0,7.0,2.0,3.0,2.0,6.0,11.0,11.0,2.0,5.0,0.0,0.0,1.75,3.3,5.5,1.83,3.3,4.75,1.77,3.36,5.29,1.83,3.25,5.09,2.75,1.44,2.62,1.5
2020-21,La Liga,1,league,SP1,2020-10-18,17:30,Huesca,Valladolid,,2,2,D,0.0,1.0,A,12.0,5.0,7.0,3.0,3.0,1.0,14.0,24.0,1.0,2.0,0.0,0.0,2.25,2.9,3.8,2.1,3.0,4.0,2.25,2.99,3.69,2.15,2.97,4.08,3.2,1.36,3.0,1.4
2020-21,La Liga,1,league,SP1,2020-10-18,20:00,Betis,Sociedad,,0,3,A,0.0,1.0,A,7.0,8.0,1.0,5.0,6.0,2.0,11.0,18.0,2.0,1.0,0.0,0.0,2.5,3.25,2.9,2.75,3.4,2.45,2.47,3.44,2.83,2.79,3.31,2.59,1.9,1.9,1.93,1.97
2020-21,Premier League,1,league,E0,2020-10-18,12:00,Sheffield United,Fulham,A Marriner,1,1,D,0.0,0.0,D,10.0,15.0,6.0,6.0,2.0,5.0,5.0,9.0,0.0,2.0,0.0,0.0,2.1,3.3,3.7,2.25,3.2,3.5,2.11,3.32,3.74,2.29,3.16,3.46,2.2,1.66,2.3,1.61
2020-21,Premier League,1,league,E0,2020-10-18,14:00,Crystal Palace,Brighton,S Attwell,1,1,D,1.0,0.0,H,1.0,20.0,1.0,3.0,2.0,5.0,13.0,12.0,3.0,2.0,0.0,1.0,2.62,3.3,2.7,3.0,3.25,2.4,2.68,3.25,2.76,3.1,3.2,2.45,2.2,1.66,2.2,1.66
2020-21,Premier League,1,league,E0,2020-10-18,16:30,Tottenham,West Ham,P Tierney,3,3,D,3.0,0.0,H,11.0,13.0,6.0,4.0,3.0,7.0,13.0,12.0,0.0,5.0,0.0,0.0,1.57,4.33,5.5,1.6,4.2,5.5,1.62,4.19,5.34,1.63,4.16,5.36,1.57,2.37,1.57,2.37
2020-21,Premier League,1,league,E0,2020-10-18,19:15,Leicester,Aston Villa,J Moss,0,1,A,0.0,0.0,D,11.0,10.0,5.0,4.0,2.0,7.0,18.0,18.0,4.0,3.0,0.0,0.0,1.83,3.8,4.1,2.35,3.6,2.87,1.89,3.82,3.97,2.38,3.57,2.93,1.66,2.2,1.61,2.3
2020-21,Premier League,1,league,E0,2020-10-19,17:30,West Brom,Burnley,A Taylor,0,0,D,0.0,0.0,D,13.0,9.0,6.0,4.0,8.0,2.0,15.0,17.0,2.0,2.0,0.0,0.0,2.45,3.3,2.9,2.55,3.25,2.9,2.49,3.3,2.97,2.58,3.27,2.87,2.1,1.72,2.01,1.89
2020-21,Premier League,1,league,E0,2020-10-19,20:00,Leeds,Wolves,D Coote,0,1,A,0.0,0.0,D,13.0,7.0,2.0,3.0,8.0,3.0,13.0,12.0,2.0,1.0,0.0,0.0,2.5,3.3,2.87,2.4,3.4,2.9,2.5,3.26,2.97,2.47,3.35,2.94,2.1,1.72,2.04,1.86
2020-21,Bundesliga,1,league,D1,2020-10-23,19:30,Stuttgart,FC Koln,,1,1,D,1.0,1.0,D,9.0,14.0,4.0,4.0,3.0,5.0,11.0,13.0,2.0,5.0,0.0,0.0,1.85,3.8,3.8,1.9,4.0,3.6,1.92,3.91,3.75,1.95,3.96,3.57,1.57,2.37,1.53,2.5
2020-21,La Liga,1,league,SP1,2020-10-23,20:00,Elche,Valencia,,2,1,H,2.0,0.0,H,3.0,14.0,2.0,4.0,0.0,7.0,15.0,8.0,3.0,2.0,0.0,0.0,3.2,3.1,2.4,3.3,3.3,2.25,3.17,3.18,2.4,3.37,3.18,2.28,2.3,1.61,2.37,1.57
2020-21,Premier League,1,league,E0,2020-10-23,20:00,Aston Villa,Leeds,P Tierney,0,3,A,0.0,0.0,D,12.0,27.0,4.0,9.0,6.0,5.0,14.0,17.0,2.0,2.0,0.0,0.0,2.05,3.75,3.3,1.85,4.0,3.8,2.11,3.75,3.33,1.91,3.99,3.73,1.57,2.37,1.5,2.62
2020-21,Bundesliga,1,league,D1,2020-10-24,14:30,Bayern Munich,Ein Frankfurt,,5,0,H,2.0,0.0,H,20.0,9.0,10.0,2.0,10.0,2.0,11.0,12.0,3.0,0.0,0.0,0.0,1.16,7.5,9.0,1.14,9.0,15.0,1.22,7.26,11.2,1.18,8.35,13.27,1.22,4.33,1.14,5.5
2020-21,Bundesliga,1,league,D1,2020-10-24,14:30,Mainz,M'gladbach,,2,3,A,2.0,1.0,H,15.0,21.0,7.0,12.0,3.0,7.0,18.0,11.0,5.0,3.0,0.0,0.0,4.75,4.33,1.61,3.8,4.0,1.83,4.82,4.15,1.67,3.74,3.75,1.94,1.57,2.37,1.66,2.2
2020-21,Bundesliga,1,league,D1,2020-10-24,14:30,RB Leipzig,Hertha,,2,1,H,1.0,1.0,D,29.0,11.0,8.0,3.0,7.0,3.0,10.0,20.0,1.0,4.0,0.0,1.0,1.4,4.5,7.0,1.45,4.2,6.0,1.47,4.78,6.34,1.54,4.5,5.72,1.4,3.0,1.53,2.5
2020-21,Bundesliga,1,league,D1,2020-10-24,14:30,Union Berlin,Freiburg,,1,1,D,1.0,1.0,D,22.0,8.0,7.0,4.0,4.0,2.0,9.0,14.0,1.0,4.0,0.0,0.0,2.3,3.3,3.1,2.05,3.4,3.6,2.27,3.41,3.16,2.17,3.37,3.45,1.86,2.04,1.9,1.9
2020-21,Bundesliga,1,league,D1,2020-10-24,17:30,Dortmund,Schalke 04,,3,0,H,0.0,0.0,D,17.0,3.0,7.0,0.0,7.0,2.0,5.0,15.0,0.0,1.0,0.0,0.0,1.16,6.5,12.0,1.2,6.0,12.0,1.21,6.84,13.27,1.19,7.29,15.12,1.4,3.0,1.4,3.0
2020-21,La Liga,1,league,SP1,2020-10-24,15:00,Barcelona,Real Madrid,,1,3,A,1.0,1.0,D,10.0,15.0,4.0,9.0,7.0,7.0,11.0,13.0,3.0,2.0,0.0,0.0,2.0,3.6,3.6,1.85,3.9,3.9,2.03,3.66,3.55,1.88,3.87,3.93,1.66,2.2,1.44,2.75
2020-21,La Liga,1,league,SP1,2020-10-24,17:30,Osasuna,Ath Bilbao,,1,0,H,0.0,0.0,D,7.0,13.0,2.0,5.0,2.0,5.0,18.0,10.0,3.0,2.0,0.0,0.0,3.25,2.9,2.4,3.25,3.0,2.4,3.28,2.95,2.47,3.24,2.97,2.48,2.75,1.44,2.5,1.53
2020-21,La Liga,1,league,SP1,2020-10-24,17:30,Sevilla,Eibar,,0,1,A,0.0,1.0,A,21.0,3.0,3.0,1.0,13.0,3.0,11.0,12.0,0.0,3.0,0.0,0.0,1.45,4.33,7.5,1.6,3.8,6.0,1.48,4.26,7.31,1.6,3.78,6.41,2.0,1.8,2.3,1.61
2020-21,La Liga,1,league,SP1,2020-10-24,20:00,Ath Madrid,Betis,,2,0,H,0.0,0.0,D,13.0,12.0,6.0,3.0,8.0,5.0,19.0,12.0,2.0,0.0,0.0,1.0,1.55,3.8,6.5,1.61,3.8,5.75,1.58,3.98,6.18,1.66,3.77,5.61,2.1,1.72,2.1,1.72
2020-21,Premier League,1,league,E0,2020-10-24,12:30,West Ham,Man City,A Taylor,1,1,D,1.0,0.0,H,6.0,14.0,2.0,7.0,2.0,10.0,14.0,6.0,2.0,0.0,0.0,0.0,8.0,5.25,1.36,6.5,5.25,1.4,7.2,5.16,1.41,6.63,5.07,1.44,1.4,3.0,1.4,3.0
2020-21,Premier League,1,league,E0,2020-10-24,15:00,Fulham,Crystal Palace,G Scott,1,2,A,0.0,1.0,A,16.0,14.0,3.0,10.0,4.0,4.0,11.0,11.0,0.0,1.0,1.0,0.0,2.75,3.1,2.7,2.5,3.2,2.9,2.74,3.14,2.77,2.58,3.15,2.96,2.3,1.61,2.3,1.61
2020-21,Premier League,1,league,E0,2020-10-24,17:30,Man United,Chelsea,M Atkinson,0,0,D,0.0,0.0,D,14.0,6.0,4.0,1.0,9.0,6.0,8.0,6.0,3.0,1.0,0.0,0.0,2.37,3.6,2.8,2.55,3.5,2.62,2.38,3.59,2.9,2.6,3.46,2.72,1.61,2.3,1.72,2.1
2020-21,Premier League,1,league,E0,2020-10-24,20:00,Liverpool,Sheffield United,M Dean,2,1,H,1.0,1.0,D,17.0,13.0,5.0,2.0,7.0,3.0,7.0,15.0,0.0,3.0,0.0,0.0,1.22,6.5,12.0,1.2,7.5,12.0,1.25,6.36,11.55,1.21,7.24,12.71,1.5,2.62,1.33,3.4
2020-21,Bundesliga,1,league,D1,2020-10-25,14:30,Wolfsburg,Bielefeld,,2,1,H,2.0,0.0,H,14.0,8.0,4.0,1.0,4.0,3.0,12.0,10.0,2.0,1.0,0.0,0.0,1.65,3.75,5.25,1.6,4.0,5.75,1.69,3.89,5.06,1.63,4.02,5.42,1.91,1.99,1.8,2.0
2020-21,Bundesliga,1,league,D1,2020-10-25,17:00,Werder Bremen,Hoffenheim,,1,1,D,1.0,1.0,D,5.0,15.0,2.0,6.0,1.0,4.0,10.0,20.0,2.0,2.0,0.0,0.0,3.0,3.75,2.2,2.62,3.75,2.45,3.0,3.72,2.25,2.68,3.65,2.49,1.57,2.37,1.5,2.62
2020-21,La Liga,1,league,SP1,2020-10-25,13:00,Valladolid,Alaves,,0,2,A,0.0,0.0,D,5.0,14.0,1.0,4.0,2.0,4.0,9.0,7.0,1.0,0.0,1.0,0.0,2.3,2.9,3.5,2.45,2.87,3.3,2.35,2.89,3.6,2.46,2.91,3.36,3.2,1.36,2.62,1.5
2020-21,La Liga,1,league,SP1,2020-10-25,15:00,Cadiz,Villarreal,,0,0,D,0.0,0.0,D,5.0,7.0,0.0,2.0,0.0,5.0,15.0,7.0,2.0,2.0,0.0,0.0,3.6,3.3,2.1,3.75,3.3,2.05,3.6,3.24,2.16,3.69,3.31,2.1,2.3,1.61,2.3,1.61
2020-21,La Liga,1,league,SP1,2020-10-25,17:30,Getafe,Granada,,0,1,A,0.0,1.0,A,10.0,5.0,1.0,2.0,6.0,1.0,19.0,23.0,4.0,2.0,0.0,0.0,1.85,3.1,5.0,2.0,3.0,4.5,1.92,3.04,4.95,1.99,3.0,4.65,3.2,1.36,3.0,1.4
2020-21,La Liga,1,league,SP1,2020-10-25,20:00,Sociedad,Huesca,,4,1,H,1.0,0.0,H,13.0,6.0,6.0,4.0,4.0,5.0,12.0,11.0,2.0,1.0,0.0,0.0,1.57,3.75,6.0,1.8,3.4,5.0,1.63,3.76,5.96,1.82,3.45,4.79,2.2,1.66,2.2,1.66
2020-21,Premier League,1,league,E0,2020-10-25,14:00,Southampton,Everton,K Friend,2,0,H,2.0,0.0,H,12.0,6.0,6.0,2.0,4.0,5.0,11.0,11.0,1.0,2.0,0.0,1.0,2.75,3.4,2.55,3.0,3.6,2.25,2.78,3.47,2.54,3.05,3.53,2.32,1.8,2.0,1.72,2.1
