date,team,opponent,elo,opp_elo
2022-03-25,Alderney,Jersey,1080.4,1752.3
2022-03-25,Jersey,Alderney,1752.3,1080.4
2022-03-26,Angola,Guinea-Bissau,1471.2,1494.1
2022-03-26,Guinea-Bissau,Angola,1494.1,1471.2
2022-03-26,Bahrain,Burundi,1648.4,1430.5
2022-03-26,Burundi,Bahrain,1430.5,1648.4
2022-03-26,Belarus,India,1491.9,1377.1
2022-03-26,India,Belarus,1377.1,1491.9
2022-03-26,Central African Republic,Sudan,1373.2,1408.2
2022-03-26,Sudan,Central African Republic,1408.2,1373.2
2022-03-26,Croatia,Slovenia,1906.2,1662.2
2022-03-26,Slovenia,Croatia,1662.2,1906.2
2022-03-26,England,Switzerland,2084.5,2002.1
2022-03-26,Switzerland,England,2002.1,2084.5
2022-03-26,Finland,Iceland,1770.3,1596.7
2022-03-26,Iceland,Finland,1596.7,1770.3
2022-03-26,Germany,Israel,2014.3,1673.0
2022-03-26,Israel,Germany,1673.0,2014.3
2022-03-26,Gibraltar,Faroe Islands,1164.1,1291.7
2022-03-26,Faroe Islands,Gibraltar,1291.7,1164.1
2022-03-26,Libya,Niger,1460.4,1370.5
2022-03-26,Niger,Libya,1370.5,1460.4
2022-03-26,Mauritania,Mozambique,1420.9,1422.8
2022-03-26,Mozambique,Mauritania,1422.8,1420.9
2022-03-26,Netherlands,Denmark,1974.6,1985.9
2022-03-26,Denmark,Netherlands,1985.9,1974.6
2022-03-26,Qatar,Bulgaria,1764.5,1573.4
2022-03-26,Bulgaria,Qatar,1573.4,1764.5
2022-03-26,Republic of Ireland,Belgium,1736.3,2135.8
2022-03-26,Belgium,Republic of Ireland,2135.8,1736.3
2022-03-26,Singapore,Malaysia,1254.7,1347.1
2022-03-26,Malaysia,Singapore,1347.1,1254.7
2022-03-26,Spain,Albania,2085.3,1630.8
2022-03-26,Albania,Spain,1630.8,2085.3
2022-03-27,El Salvador,Costa Rica,1655.5,1808.1
2022-03-27,Costa Rica,El Salvador,1808.1,1655.5
2022-03-27,Canada,Jamaica,1939.7,1652.7
2022-03-27,Jamaica,Canada,1652.7,1939.7
2022-03-27,Honduras,Mexico,1566.2,1942.0
2022-03-27,Mexico,Honduras,1942.0,1566.2
2022-03-27,United States,Panama,1954.6,1727.9
2022-03-27,Panama,United States,1727.9,1954.6
2022-03-27,New Zealand,Tahiti,1732.2,1494.2
2022-03-27,Tahiti,New Zealand,1494.2,1732.2
2022-03-27,Solomon Islands,Papua New Guinea,1546.4,1530.6
2022-03-27,Papua New Guinea,Solomon Islands,1530.6,1546.4
2022-03-27,Barbados,Guyana,1256.3,1344.4
2022-03-27,Guyana,Barbados,1344.4,1256.3
2022-03-27,Belize,Cuba,1316.4,1383.6
2022-03-27,Cuba,Belize,1383.6,1316.4
2022-03-27,Benin,Zambia,1565.2,1545.4
2022-03-27,Zambia,Benin,1545.4,1565.2
2022-03-27,Guatemala,Haiti,1602.0,1666.2
2022-03-27,Haiti,Guatemala,1666.2,1602.0
2022-03-27,Laos,Brunei,929.5,888.1
2022-03-27,Brunei,Laos,888.1,929.5
2022-03-27,Liberia,Sierra Leone,1434.2,1476.8
2022-03-27,Sierra Leone,Liberia,1476.8,1434.2
2022-03-27,Thailand,Suriname,1523.1,1503.8
2022-03-27,Suriname,Thailand,1503.8,1523.1
2022-03-27,South Sudan,Djibouti,1265.2,1033.8
2022-03-27,Djibouti,South Sudan,1033.8,1265.2
2022-03-27,Lesotho,Seychelles,1320.6,1100.4
2022-03-27,Seychelles,Lesotho,1100.4,1320.6
2022-03-27,Eswatini,Somalia,1336.6,1028.5
2022-03-27,Somalia,Eswatini,1028.5,1336.6
2022-03-27,Mauritius,São Tomé and Príncipe,1199.4,1188.5
2022-03-27,São Tomé and Príncipe,Mauritius,1188.5,1199.4
2022-03-28,Andorra,Grenada,1124.2,1301.0
2022-03-28,Grenada,Andorra,1301.0,1124.2
2022-03-28,Cape Verde,San Marino,1587.9,872.2
2022-03-28,San Marino,Cape Verde,872.2,1587.9
2022-03-28,Montenegro,Greece,1552.2,1737.3
2022-03-28,Greece,Montenegro,1737.3,1552.2
2022-03-28,Vanuatu,Fiji,1531.7,1528.8
2022-03-28,Fiji,Vanuatu,1528.8,1531.7
2022-03-29,Algeria,Cameroon,1815.6,1703.3
2022-03-29,Cameroon,Algeria,1703.3,1815.6
2022-03-29,Morocco,DR Congo,1822.6,1618.4
2022-03-29,DR Congo,Morocco,1618.4,1822.6
2022-03-29,Nigeria,Ghana,1753.3,1641.6
2022-03-29,Ghana,Nigeria,1641.6,1753.3
2022-03-29,Senegal,Egypt,1827.8,1812.4
2022-03-29,Egypt,Senegal,1812.4,1827.8
2022-03-29,Tunisia,Mali,1729.6,1716.5
2022-03-29,Mali,Tunisia,1716.5,1729.6
2022-03-29,Iran,Lebanon,1918.0,1462.5
2022-03-29,Lebanon,Iran,1462.5,1918.0
2022-03-29,Syria,Iraq,1579.2,1687.7
2022-03-29,Iraq,Syria,1687.7,1579.2
2022-03-29,United Arab Emirates,South Korea,1614.2,1925.8
2022-03-29,South Korea,United Arab Emirates,1925.8,1614.2
2022-03-29,Japan,Vietnam,1919.2,1493.5
2022-03-29,Vietnam,Japan,1493.5,1919.2
2022-03-29,Oman,China,1653.0,1606.5
2022-03-29,China,Oman,1606.5,1653.0
2022-03-29,Saudi Arabia,Australia,1741.5,1801.5
2022-03-29,Australia,Saudi Arabia,1801.5,1741.5
2022-03-29,Ecuador,Argentina,1895.8,2182.4
2022-03-29,Argentina,Ecuador,2182.4,1895.8
2022-03-29,Peru,Paraguay,1908.9,1805.0
2022-03-29,Paraguay,Peru,1805.0,1908.9
2022-03-29,Bolivia,Brazil,1700.8,2207.1
2022-03-29,Brazil,Bolivia,2207.1,1700.8
2022-03-29,Venezuela,Colombia,1751.3,1946.1
2022-03-29,Colombia,Venezuela,1946.1,1751.3
2022-03-29,Chile,Uruguay,1864.6,1953.7
2022-03-29,Uruguay,Chile,1953.7,1864.6
2022-03-29,Poland,Sweden,1821.4,1885.9
2022-03-29,Sweden,Poland,1885.9,1821.4
2022-03-29,Portugal,North Macedonia,2028.5,1722.7
2022-03-29,North Macedonia,Portugal,1722.7,2028.5
2022-03-29,Albania,Georgia,1630.0,1620.6
2022-03-29,Georgia,Albania,1620.6,1630.0
2022-03-29,Angola,Equatorial Guinea,1481.9,1566.2
2022-03-29,Equatorial Guinea,Angola,1566.2,1481.9
2022-03-29,Austria,Scotland,1764.6,1773.9
2022-03-29,Scotland,Austria,1773.9,1764.6
2022-03-29,Azerbaijan,Latvia,1360.8,1388.3
2022-03-29,Latvia,Azerbaijan,1388.3,1360.8
2022-03-29,Bahrain,Belarus,1652.8,1503.8
2022-03-29,Belarus,Bahrain,1503.8,1652.8
2022-03-29,Bangladesh,Mongolia,1063.0,1078.4
2022-03-29,Mongolia,Bangladesh,1078.4,1063.0
2022-03-29,Belgium,Burkina Faso,2128.9,1656.1
2022-03-29,Burkina Faso,Belgium,1656.1,2128.9
2022-03-29,Bosnia and Herzegovina,Luxembourg,1636.8,1439.7
2022-03-29,Luxembourg,Bosnia and Herzegovina,1439.7,1636.8
2022-03-29,Congo,Sierra Leone,1419.6,1485.6
2022-03-29,Sierra Leone,Congo,1485.6,1419.6
2022-03-29,Croatia,Bulgaria,1900.1,1570.2
2022-03-29,Bulgaria,Croatia,1570.2,1900.1
2022-03-29,Denmark,Serbia,1974.6,1907.0
2022-03-29,Serbia,Denmark,1907.0,1974.6
2022-03-29,England,Ivory Coast,2089.7,1787.4
2022-03-29,Ivory Coast,England,1787.4,2089.7
2022-03-29,Faroe Islands,Liechtenstein,1290.9,1155.3
2022-03-29,Liechtenstein,Faroe Islands,1155.3,1290.9
2022-03-29,Finland,Slovakia,1765.6,1703.8
2022-03-29,Slovakia,Finland,1703.8,1765.6
2022-03-29,France,South Africa,2155.2,1648.5
2022-03-29,South Africa,France,1648.5,2155.2
2022-03-29,Israel,Romania,1670.8,1719.0
2022-03-29,Romania,Israel,1719.0,1670.8
2022-03-29,Liberia,Burundi,1425.4,1426.1
2022-03-29,Burundi,Liberia,1426.1,1425.4
2022-03-29,Malta,Kuwait,1290.0,1451.6
2022-03-29,Kuwait,Malta,1451.6,1290.0
2022-03-29,Mauritania,Libya,1428.1,1467.8
2022-03-29,Libya,Mauritania,1467.8,1428.1
2022-03-29,Netherlands,Germany,1985.8,2016.5
2022-03-29,Germany,Netherlands,2016.5,1985.8
2022-03-29,Northern Ireland,Hungary,1661.0,1766.6
2022-03-29,Hungary,Northern Ireland,1766.6,1661.0
2022-03-29,Norway,Armenia,1766.9,1563.8
2022-03-29,Armenia,Norway,1563.8,1766.9
2022-03-29,Qatar,Slovenia,1767.7,1668.2
2022-03-29,Slovenia,Qatar,1668.2,1767.7
2022-03-29,Republic of Ireland,Lithuania,1743.2,1370.8
2022-03-29,Lithuania,Republic of Ireland,1370.8,1743.2
2022-03-29,Singapore,Philippines,1264.5,1305.1
2022-03-29,Philippines,Singapore,1305.1,1264.5
2022-03-29,Spain,Iceland,2086.1,1601.3
2022-03-29,Iceland,Spain,1601.3,2086.1
2022-03-29,Switzerland,Kosovo,1997.0,1558.6
2022-03-29,Kosovo,Switzerland,1558.6,1997.0
2022-03-29,Tanzania,Sudan,1444.4,1407.2
2022-03-29,Sudan,Tanzania,1407.2,1444.4
2022-03-29,Togo,Benin,1468.1,1574.6
2022-03-29,Benin,Togo,1574.6,1468.1
2022-03-29,Trinidad and Tobago,Guyana,1534.5,1359.4
2022-03-29,Guyana,Trinidad and Tobago,1359.4,1534.5
2022-03-29,Turkey,Italy,1767.6,2046.0
2022-03-29,Italy,Turkey,2046.0,1767.6
2022-03-29,Wales,Czech Republic,1889.1,1864.0
2022-03-29,Czech Republic,Wales,1864.0,1889.1
2022-03-29,Tajikistan,Kyrgyzstan,1423.1,1441.2
2022-03-29,Kyrgyzstan,Tajikistan,1441.2,1423.1
2022-03-29,Uzbekistan,Uganda,1645.6,1555.0
2022-03-29,Uganda,Uzbekistan,1555.0,1645.6
2022-03-29,Cyprus,Estonia,1350.3,1475.5
2022-03-29,Estonia,Cyprus,1475.5,1350.3
2022-03-29,Kazakhstan,Moldova,1413.0,1215.1
2022-03-29,Moldova,Kazakhstan,1215.1,1413.0
2022-03-29,Gambia,Chad,1561.9,1287.8
2022-03-29,Chad,Gambia,1287.8,1561.9
2022-03-30,Mexico,El Salvador,1948.8,1638.5
2022-03-30,El Salvador,Mexico,1638.5,1948.8
2022-03-30,Costa Rica,United States,1825.1,1964.5
2022-03-30,United States,Costa Rica,1964.5,1825.1
2022-03-30,Panama,Canada,1718.0,1947.0
2022-03-30,Canada,Panama,1947.0,1718.0
2022-03-30,Jamaica,Honduras,1645.4,1559.4
2022-03-30,Honduras,Jamaica,1559.4,1645.4
2022-03-30,Solomon Islands,New Zealand,1565.5,1740.3
2022-03-30,New Zealand,Solomon Islands,1740.3,1565.5
2022-04-22,Elba Island,Vatican City,1500.0,1418.0
2022-04-22,Vatican City,Elba Island,1418.0,1500.0
2022-04-23,Alderney,Guernsey,1078.3,1787.0
2022-04-23,Guernsey,Alderney,1787.0,1078.3
2022-04-24,El Salvador,Guatemala,1633.3,1613.9
2022-04-24,Guatemala,El Salvador,1613.9,1633.3
2022-04-27,Mexico,Guatemala,1954.0,1633.7
2022-04-27,Guatemala,Mexico,1633.7,1954.0
2022-05-12,Bahamas,Turks and Caicos Islands,1159.0,1121.3
2022-05-12,Turks and Caicos Islands,Bahamas,1121.3,1159.0
2022-05-12,Dominica,Saint Vincent and the Grenadines,1220.2,1299.9
2022-05-12,Saint Vincent and the Grenadines,Dominica,1299.9,1220.2
2022-05-13,Guernsey,Jersey,1788.3,1754.5
2022-05-13,Jersey,Guernsey,1754.5,1788.3
2022-05-14,Bahamas,Turks and Caicos Islands,1168.4,1111.9
2022-05-14,Turks and Caicos Islands,Bahamas,1111.9,1168.4
2022-05-15,Dominica,Saint Vincent and the Grenadines,1229.6,1290.4
2022-05-15,Saint Vincent and the Grenadines,Dominica,1290.4,1229.6
2022-05-21,Yoruba Nation,Matabeleland,1500.0,1480.9
2022-05-21,Matabeleland,Yoruba Nation,1480.9,1500.0
2022-05-21,Jersey,Guernsey,1775.0,1767.8
2022-05-21,Guernsey,Jersey,1767.8,1775.0
2022-05-22,Biafra,Matabeleland,1500.0,1481.7
2022-05-22,Matabeleland,Biafra,1481.7,1500.0
2022-05-23,Yoruba Nation,Biafra,1499.2,1484.2
2022-05-23,Biafra,Yoruba Nation,1484.2,1499.2
2022-05-24,Mozambique,Eswatini,1415.6,1342.4
2022-05-24,Eswatini,Mozambique,1342.4,1415.6
2022-05-24,Thailand,Bahrain,1529.8,1636.6
2022-05-24,Bahrain,Thailand,1636.6,1529.8
2022-05-25,Biafra,Matabeleland,1499.9,1497.5
2022-05-25,Matabeleland,Biafra,1497.5,1499.9
2022-05-27,Bahrain,Myanmar,1621.3,1155.0
2022-05-27,Myanmar,Bahrain,1155.0,1621.3
2022-05-27,Malaysia,Brunei,1337.3,882.0
2022-05-27,Brunei,Malaysia,882.0,1337.3
2022-05-27,Thailand,Turkmenistan,1545.1,1433.7
2022-05-27,Turkmenistan,Thailand,1433.7,1545.1
2022-05-28,Ethiopia,Lesotho,1451.4,1333.8
2022-05-28,Lesotho,Ethiopia,1333.8,1451.4
2022-05-28,India,Jordan,1365.2,1652.7
2022-05-28,Jordan,India,1652.7,1365.2
2022-05-28,Mexico,Nigeria,1946.7,1742.4
2022-05-28,Nigeria,Mexico,1742.4,1946.7
2022-05-29,United Arab Emirates,Gambia,1645.0,1548.7
2022-05-29,Gambia,United Arab Emirates,1548.7,1645.0
2022-05-30,Ethiopia,Lesotho,1445.9,1339.3
2022-05-30,Lesotho,Ethiopia,1339.3,1445.9
2022-05-30,Trinidad and Tobago,Saint Lucia,1527.9,1291.5
2022-05-30,Saint Lucia,Trinidad and Tobago,1291.5,1527.9
2022-05-31,Thailand,Bahrain,1549.7,1623.3
2022-05-31,Bahrain,Thailand,1623.3,1549.7
2022-06-01,Italy,Argentina,2051.3,2172.6
2022-06-01,Argentina,Italy,2172.6,2051.3
2022-06-01,Scotland,Ukraine,1776.5,1854.2
2022-06-01,Ukraine,Scotland,1854.2,1776.5
2022-06-01,Angola,Central African Republic,1484.3,1374.2
2022-06-01,Central African Republic,Angola,1374.2,1484.3
2022-06-01,Ghana,Madagascar,1652.5,1435.2
2022-06-01,Madagascar,Ghana,1435.2,1652.5
2022-06-01,Libya,Botswana,1455.4,1404.1
2022-06-01,Botswana,Libya,1404.1,1455.4
2022-06-01,Poland,Wales,1848.4,1885.7
2022-06-01,Wales,Poland,1885.7,1848.4
2022-06-01,Australia,Jordan,1783.7,1657.6
2022-06-01,Jordan,Australia,1657.6,1783.7
2022-06-01,Indonesia,Bangladesh,1364.1,1060.6
2022-06-01,Bangladesh,Indonesia,1060.6,1364.1
2022-06-01,Malta,Venezuela,1307.6,1736.7
2022-06-01,Venezuela,Malta,1736.7,1307.6
2022-06-01,Kuwait,Singapore,1433.9,1276.9
2022-06-01,Singapore,Kuwait,1276.9,1433.9
2022-06-01,Malaysia,Hong Kong,1338.8,1319.2
2022-06-01,Hong Kong,Malaysia,1319.2,1338.8
2022-06-01,Syria,Tajikistan,1585.2,1438.9
2022-06-01,Tajikistan,Syria,1438.9,1585.2
2022-06-01,United States,Morocco,1931.1,1832.9
2022-06-01,Morocco,United States,1832.9,1931.1
2022-06-01,Vietnam,Afghanistan,1511.7,1315.5
2022-06-01,Afghanistan,Vietnam,1315.5,1511.7
2022-06-02,Tunisia,Equatorial Guinea,1723.3,1563.8
2022-06-02,Equatorial Guinea,Tunisia,1563.8,1723.3
2022-06-02,Mozambique,Rwanda,1400.9,1401.3
2022-06-02,Rwanda,Mozambique,1401.3,1400.9
2022-06-02,Panama,Costa Rica,1745.1,1858.5
2022-06-02,Costa Rica,Panama,1858.5,1745.1
2022-06-02,Barbados,Antigua and Barbuda,1241.2,1370.9
2022-06-02,Antigua and Barbuda,Barbados,1370.9,1241.2
2022-06-02,Guadeloupe,Cuba,1420.2,1402.7
2022-06-02,Cuba,Guadeloupe,1402.7,1420.2
2022-06-02,Belize,Dominican Republic,1297.3,1367.4
2022-06-02,Dominican Republic,Belize,1367.4,1297.3
2022-06-02,French Guiana,Guatemala,1501.6,1640.9
2022-06-02,Guatemala,French Guiana,1640.9,1501.6
2022-06-02,Anguilla,Dominica,894.3,1242.9
2022-06-02,Dominica,Anguilla,1242.9,894.3
2022-06-02,Czech Republic,Switzerland,1867.4,1987.8
2022-06-02,Switzerland,Czech Republic,1987.8,1867.4
2022-06-02,Spain,Portugal,2087.4,2033.8
2022-06-02,Portugal,Spain,2033.8,2087.4
2022-06-02,Israel,Iceland,1669.3,1600.0
2022-06-02,Iceland,Israel,1600.0,1669.3
2022-06-02,Serbia,Norway,1897.3,1774.4
2022-06-02,Norway,Serbia,1774.4,1897.3
2022-06-02,Slovenia,Sweden,1673.4,1859.0
2022-06-02,Sweden,Slovenia,1859.0,1673.4
2022-06-02,Northern Ireland,Greece,1651.1,1724.9
2022-06-02,Greece,Northern Ireland,1724.9,1651.1
2022-06-02,Cyprus,Kosovo,1382.5,1567.7
2022-06-02,Kosovo,Cyprus,1567.7,1382.5
2022-06-02,Georgia,Gibraltar,1623.7,1164.9
2022-06-02,Gibraltar,Georgia,1164.9,1623.7
2022-06-02,Bulgaria,North Macedonia,1567.6,1717.4
2022-06-02,North Macedonia,Bulgaria,1717.4,1567.6
2022-06-02,Estonia,San Marino,1443.3,871.8
2022-06-02,San Marino,Estonia,871.8,1443.3
2022-06-02,Cambodia,Timor-Leste,1076.4,843.7
2022-06-02,Timor-Leste,Cambodia,843.7,1076.4
2022-06-02,Ecuador,Nigeria,1905.7,1737.7
2022-06-02,Nigeria,Ecuador,1737.7,1905.7
2022-06-02,Japan,Paraguay,1901.1,1790.9
2022-06-02,Paraguay,Japan,1790.9,1901.1
2022-06-02,South Korea,Brazil,1894.9,2213.7
2022-06-02,Brazil,South Korea,2213.7,1894.9
2022-06-02,Mexico,Uruguay,1951.4,1984.6
2022-06-02,Uruguay,Mexico,1984.6,1951.4
2022-06-03,Togo,Eswatini,1471.1,1357.0
2022-06-03,Eswatini,Togo,1357.0,1471.1
2022-06-03,Burkina Faso,Cape Verde,1654.8,1588.3
2022-06-03,Cape Verde,Burkina Faso,1588.3,1654.8
2022-06-03,Comoros,Lesotho,1408.0,1344.7
2022-06-03,Lesotho,Comoros,1344.7,1408.0
2022-06-03,Ivory Coast,Zambia,1784.3,1535.9
2022-06-03,Zambia,Ivory Coast,1535.9,1784.3
2022-06-03,Curaçao,Honduras,1546.1,1549.2
2022-06-03,Honduras,Curaçao,1549.2,1546.1
2022-06-03,Bahamas,Saint Vincent and the Grenadines,1154.1,1277.1
2022-06-03,Saint Vincent and the Grenadines,Bahamas,1277.1,1154.1
2022-06-03,Nicaragua,Trinidad and Tobago,1399.2,1530.4
2022-06-03,Trinidad and Tobago,Nicaragua,1530.4,1399.2
2022-06-03,Sint Maarten,United States Virgin Islands,1184.8,969.6
2022-06-03,United States Virgin Islands,Sint Maarten,969.6,1184.8
2022-06-03,Turks and Caicos Islands,Bonaire,1126.1,1252.3
2022-06-03,Bonaire,Turks and Caicos Islands,1252.3,1126.1
2022-06-03,Saint Martin,Aruba,1152.3,1167.7
2022-06-03,Aruba,Saint Martin,1167.7,1152.3
2022-06-03,British Virgin Islands,Cayman Islands,906.1,1131.2
2022-06-03,Cayman Islands,British Virgin Islands,1131.2,906.1
2022-06-03,Croatia,Austria,1902.8,1762.0
2022-06-03,Austria,Croatia,1762.0,1902.8
2022-06-03,France,Denmark,2156.4,1984.3
2022-06-03,Denmark,France,1984.3,2156.4
2022-06-03,Belgium,Netherlands,2130.1,1983.8
2022-06-03,Netherlands,Belgium,1983.8,2130.1
2022-06-03,Kazakhstan,Azerbaijan,1379.1,1351.6
2022-06-03,Azerbaijan,Kazakhstan,1351.6,1379.1
2022-06-03,Belarus,Slovakia,1519.9,1721.5
2022-06-03,Slovakia,Belarus,1721.5,1519.9
2022-06-03,Liechtenstein,Moldova,1149.0,1249.0
2022-06-03,Moldova,Liechtenstein,1249.0,1149.0
2022-06-03,Latvia,Andorra,1397.5,1136.4
2022-06-03,Andorra,Latvia,1136.4,1397.5
2022-06-03,Nepal,Oman,1165.0,1671.1
2022-06-03,Oman,Nepal,1671.1,1165.0
2022-06-04,Namibia,Burundi,1486.6,1436.0
2022-06-04,Burundi,Namibia,1436.0,1486.6
2022-06-04,Niger,Tanzania,1363.0,1440.7
2022-06-04,Tanzania,Niger,1440.7,1363.0
2022-06-04,Algeria,Uganda,1784.7,1543.7
2022-06-04,Uganda,Algeria,1543.7,1784.7
2022-06-04,Gambia,South Sudan,1553.8,1273.5
2022-06-04,South Sudan,Gambia,1273.5,1553.8
2022-06-04,Mali,Congo,1722.8,1411.5
2022-06-04,Congo,Mali,1411.5,1722.8
2022-06-04,Mauritania,Sudan,1440.5,1410.9
2022-06-04,Sudan,Mauritania,1410.9,1440.5
2022-06-04,DR Congo,Gabon,1608.0,1560.3
2022-06-04,Gabon,DR Congo,1560.3,1608.0
2022-06-04,Senegal,Benin,1841.4,1571.7
2022-06-04,Benin,Senegal,1571.7,1841.4
2022-06-04,Suriname,Jamaica,1497.1,1655.6
2022-06-04,Jamaica,Suriname,1655.6,1497.1
2022-06-04,El Salvador,Grenada,1613.5,1288.8
2022-06-04,Grenada,El Salvador,1288.8,1613.5
2022-06-04,Bermuda,Haiti,1459.6,1654.4
2022-06-04,Haiti,Bermuda,1654.4,1459.6
2022-06-04,Montserrat,Guyana,1289.2,1366.0
2022-06-04,Guyana,Montserrat,1366.0,1289.2
2022-06-04,Hungary,England,1776.5,2092.8
2022-06-04,England,Hungary,2092.8,1776.5
2022-06-04,Italy,Germany,2033.9,2018.5
2022-06-04,Germany,Italy,2018.5,2033.9
2022-06-04,Armenia,Republic of Ireland,1556.4,1744.5
2022-06-04,Republic of Ireland,Armenia,1744.5,1556.4
2022-06-04,Finland,Bosnia and Herzegovina,1748.0,1639.8
2022-06-04,Bosnia and Herzegovina,Finland,1639.8,1748.0
2022-06-04,Montenegro,Romania,1564.6,1720.5
2022-06-04,Romania,Montenegro,1720.5,1564.6
2022-06-04,Lithuania,Luxembourg,1369.6,1436.7
2022-06-04,Luxembourg,Lithuania,1436.7,1369.6
2022-06-04,Turkey,Faroe Islands,1762.3,1297.2
2022-06-04,Faroe Islands,Turkey,1297.2,1762.3
2022-06-05,Wales,Ukraine,1869.2,1886.1
2022-06-05,Ukraine,Wales,1886.1,1869.2
2022-06-05,Malawi,Ethiopia,1433.7,1440.6
2022-06-05,Ethiopia,Malawi,1440.6,1433.7
2022-06-05,Egypt,Guinea,1798.8,1501.3
2022-06-05,Guinea,Egypt,1501.3,1798.8
2022-06-05,Central African Republic,Ghana,1365.0,1662.2
2022-06-05,Ghana,Central African Republic,1662.2,1365.0
2022-06-05,Madagascar,Angola,1425.5,1493.5
2022-06-05,Angola,Madagascar,1493.5,1425.5
2022-06-05,Botswana,Tunisia,1392.3,1737.1
2022-06-05,Tunisia,Botswana,1737.1,1392.3
2022-06-05,Costa Rica,Martinique,1827.3,1536.9
2022-06-05,Martinique,Costa Rica,1536.9,1827.3
2022-06-05,Cuba,Barbados,1389.2,1228.4
2022-06-05,Barbados,Cuba,1228.4,1389.2
2022-06-05,Antigua and Barbuda,Guadeloupe,1383.7,1433.7
2022-06-05,Guadeloupe,Antigua and Barbuda,1433.7,1383.7
2022-06-05,Guatemala,Belize,1607.5,1264.7
2022-06-05,Belize,Guatemala,1264.7,1607.5
2022-06-05,Dominican Republic,French Guiana,1400.0,1534.9
2022-06-05,French Guiana,Dominican Republic,1534.9,1400.0
2022-06-05,Dominica,Anguilla,1230.6,906.6
2022-06-05,Anguilla,Dominica,906.6,1230.6
2022-06-05,Portugal,Switzerland,2042.1,1966.6
2022-06-05,Switzerland,Portugal,1966.6,2042.1
2022-06-05,Czech Republic,Spain,1888.6,2079.1
2022-06-05,Spain,Czech Republic,2079.1,1888.6
2022-06-05,Serbia,Slovenia,1866.0,1650.7
2022-06-05,Slovenia,Serbia,1650.7,1866.0
2022-06-05,Sweden,Norway,1881.7,1805.7
2022-06-05,Norway,Sweden,1805.7,1881.7
2022-06-05,Cyprus,Northern Ireland,1359.7,1629.6
2022-06-05,Northern Ireland,Cyprus,1629.6,1359.7
2022-06-05,Kosovo,Greece,1590.5,1746.4
2022-06-05,Greece,Kosovo,1746.4,1590.5
2022-06-05,Gibraltar,North Macedonia,1162.0,1714.6
2022-06-05,North Macedonia,Gibraltar,1714.6,1162.0
2022-06-05,Bulgaria,Georgia,1570.5,1626.5
2022-06-05,Georgia,Bulgaria,1626.5,1570.5
2022-06-05,San Marino,Malta,870.5,1305.0
2022-06-05,Malta,San Marino,1305.0,870.5
2022-06-05,Argentina,Estonia,2190.0,1444.5
2022-06-05,Estonia,Argentina,1444.5,2190.0
2022-06-05,Mexico,Ecuador,1935.6,1911.2
2022-06-05,Ecuador,Mexico,1911.2,1935.6
2022-06-05,Peru,New Zealand,1923.1,1761.7
2022-06-05,New Zealand,Peru,1761.7,1923.1
2022-06-05,Saudi Arabia,Colombia,1759.2,1960.7
2022-06-05,Colombia,Saudi Arabia,1960.7,1759.2
2022-06-05,United States,Uruguay,1939.6,2000.5
2022-06-05,Uruguay,United States,2000.5,1939.6
2022-06-06,Equatorial Guinea,Libya,1550.1,1467.2
2022-06-06,Libya,Equatorial Guinea,1467.2,1550.1
2022-06-06,Honduras,Curaçao,1574.7,1520.6
2022-06-06,Curaçao,Honduras,1520.6,1574.7
2022-06-06,Saint Vincent and the Grenadines,Nicaragua,1255.8,1421.0
2022-06-06,Nicaragua,Saint Vincent and the Grenadines,1421.0,1255.8
2022-06-06,Trinidad and Tobago,Bahamas,1508.6,1175.5
2022-06-06,Bahamas,Trinidad and Tobago,1175.5,1508.6
2022-06-06,Bonaire,Sint Maarten,1284.6,1173.8
2022-06-06,Sint Maarten,Bonaire,1173.8,1284.6
2022-06-06,United States Virgin Islands,Turks and Caicos Islands,980.6,1093.8
2022-06-06,Turks and Caicos Islands,United States Virgin Islands,1093.8,980.6
2022-06-06,Aruba,Saint Martin,1166.8,1153.2
2022-06-06,Saint Martin,Aruba,1153.2,1166.8
2022-06-06,Cayman Islands,British Virgin Islands,1124.3,913.0
2022-06-06,British Virgin Islands,Cayman Islands,913.0,1124.3
2022-06-06,Austria,Denmark,1818.0,2017.4
2022-06-06,Denmark,Austria,2017.4,1818.0
2022-06-06,Croatia,France,1846.8,2123.3
2022-06-06,France,Croatia,2123.3,1846.8
2022-06-06,Iceland,Albania,1609.0,1626.9
2022-06-06,Albania,Iceland,1626.9,1609.0
2022-06-06,Belarus,Azerbaijan,1510.4,1332.1
2022-06-06,Azerbaijan,Belarus,1332.1,1510.4
2022-06-06,Slovakia,Kazakhstan,1731.0,1398.6
2022-06-06,Kazakhstan,Slovakia,1398.6,1731.0
2022-06-06,Latvia,Liechtenstein,1405.3,1119.0
2022-06-06,Liechtenstein,Latvia,1119.0,1405.3
2022-06-06,Andorra,Moldova,1128.6,1279.0
2022-06-06,Moldova,Andorra,1279.0,1128.6
2022-06-06,South Korea,Chile,1886.6,1833.6
2022-06-06,Chile,South Korea,1833.6,1886.6
2022-06-06,Japan,Brazil,1909.1,2222.0
2022-06-06,Brazil,Japan,2222.0,1909.1
2022-06-07,Eswatini,Burkina Faso,1368.0,1679.1
2022-06-07,Burkina Faso,Eswatini,1679.1,1368.0
2022-06-07,Cape Verde,Togo,1564.0,1460.1
2022-06-07,Togo,Cape Verde,1460.1,1564.0
