season,Date,HomeTeam,AwayTeam,FTR,dc_pA,dc_pD,dc_pH,dcx_pA,dcx_pD,dcx_pH
2021-22,2021-10-23,Bielefeld,Dortmund,A,0.6729,0.1972,0.1298,0.2828,0.2942,0.423
2021-22,2021-10-23,Bayern Munich,Hoffenheim,H,0.0857,0.1277,0.7866,0.2828,0.2942,0.423
2021-22,2021-10-23,Everton,Watford,A,0.1774,0.2207,0.6019,0.2828,0.2942,0.423
2021-22,2021-10-23,Southampton,Burnley,D,0.2508,0.2715,0.4777,0.2828,0.2942,0.423
2021-22,2021-10-23,Brighton,Man City,A,0.6776,0.2182,0.1042,0.2828,0.2942,0.423
2021-22,2021-10-23,Wolfsburg,Freiburg,A,0.2537,0.2617,0.4846,0.2828,0.2942,0.423
2021-22,2021-10-24,Man United,Liverpool,A,0.3728,0.2569,0.3703,0.2828,0.2942,0.423
2021-22,2021-10-24,Brentford,Leicester,A,0.2487,0.2812,0.4701,0.2828,0.2942,0.423
2021-22,2021-10-24,Ath Madrid,Sociedad,D,0.1761,0.2745,0.5494,0.2828,0.2942,0.423
2021-22,2021-10-24,Betis,Vallecano,H,0.3279,0.2523,0.4198,0.2828,0.2942,0.423
2021-22,2021-10-24,FC Koln,Leverkusen,D,0.512,0.2348,0.2532,0.2828,0.2942,0.423
2021-22,2021-10-24,Sevilla,Levante,H,0.1739,0.2392,0.587,0.2828,0.2942,0.423
2021-22,2021-10-24,Bochum,Ein Frankfurt,H,0.6435,0.2178,0.1387,0.2828,0.2942,0.423
2021-22,2021-10-24,Stuttgart,Union Berlin,D,0.3361,0.2562,0.4077,0.2828,0.2942,0.423
2021-22,2021-10-24,West Ham,Tottenham,H,0.3494,0.2461,0.4046,0.2828,0.2942,0.423
2021-22,2021-10-24,Barcelona,Real Madrid,A,0.3164,0.238,0.4456,0.2828,0.2942,0.423
2021-22,2021-10-25,Getafe,Celta,A,0.3616,0.3078,0.3306,0.2828,0.2942,0.423
2021-22,2021-10-26,Villarreal,Cadiz,D,0.1301,0.2158,0.654,0.2828,0.2942,0.423
2021-22,2021-10-26,Espanol,Ath Bilbao,D,0.4207,0.3207,0.2586,0.2828,0.2942,0.423
2021-22,2021-10-26,Alaves,Elche,H,0.3276,0.3217,0.3507,0.2828,0.2942,0.423
2021-22,2021-10-27,Mallorca,Sevilla,D,0.5397,0.2645,0.1958,0.2828,0.2942,0.423
2021-22,2021-10-27,Vallecano,Barcelona,H,0.5816,0.2075,0.2108,0.2828,0.2942,0.423
2021-22,2021-10-27,Betis,Valencia,H,0.3434,0.2533,0.4034,0.2828,0.2942,0.423
2021-22,2021-10-27,Real Madrid,Osasuna,D,0.1093,0.1855,0.7052,0.2828,0.2942,0.423
2021-22,2021-10-28,Levante,Ath Madrid,D,0.5512,0.2631,0.1857,0.2828,0.2942,0.423
2021-22,2021-10-28,Granada,Getafe,D,0.2473,0.3075,0.4451,0.2828,0.2942,0.423
2021-22,2021-10-28,Celta,Sociedad,A,0.3908,0.2588,0.3504,0.2828,0.2942,0.423
2021-22,2021-10-29,Hoffenheim,Hertha,H,0.2254,0.2265,0.5481,0.2828,0.2942,0.423
2021-22,2021-10-30,Valencia,Villarreal,H,0.4395,0.2627,0.2979,0.2828,0.2942,0.423
2021-22,2021-10-30,Man City,Crystal Palace,A,0.0471,0.1239,0.829,0.2828,0.2942,0.423
2021-22,2021-10-30,Newcastle,Chelsea,A,0.5914,0.2486,0.16,0.2828,0.2942,0.423
2021-22,2021-10-30,Watford,Southampton,A,0.3804,0.2663,0.3533,0.2828,0.2942,0.423
2021-22,2021-10-30,Burnley,Brentford,H,0.4173,0.334,0.2488,0.2828,0.2942,0.423
2021-22,2021-10-30,Leicester,Arsenal,A,0.3334,0.2608,0.4058,0.2828,0.2942,0.423
2021-22,2021-10-30,Barcelona,Alaves,D,0.0653,0.1399,0.7948,0.2828,0.2942,0.423
2021-22,2021-10-30,Sevilla,Osasuna,H,0.1823,0.2676,0.5501,0.2828,0.2942,0.423
2021-22,2021-10-30,Liverpool,Brighton,D,0.0913,0.1825,0.7263,0.2828,0.2942,0.423
2021-22,2021-10-30,Ein Frankfurt,RB Leipzig,D,0.4912,0.2347,0.2741,0.2828,0.2942,0.423
2021-22,2021-10-30,Union Berlin,Bayern Munich,A,0.6779,0.1846,0.1374,0.2828,0.2942,0.423
2021-22,2021-10-30,Leverkusen,Wolfsburg,A,0.2426,0.2523,0.5051,0.2828,0.2942,0.423
2021-22,2021-10-30,Tottenham,Man United,A,0.3665,0.258,0.3755,0.2828,0.2942,0.423
2021-22,2021-10-30,Bielefeld,Mainz,A,0.4518,0.3022,0.246,0.2828,0.2942,0.423
2021-22,2021-10-30,Freiburg,Greuther Furth,H,0.081,0.1682,0.7508,0.29,0.26,0.45
2021-22,2021-10-30,Dortmund,FC Koln,H,0.1075,0.1493,0.7432,0.2828,0.2942,0.423
2021-22,2021-10-30,Elche,Real Madrid,A,0.6999,0.2002,0.0999,0.2828,0.2942,0.423
2021-22,2021-10-31,Getafe,Espanol,H,0.2769,0.371,0.3521,0.2828,0.2942,0.423
2021-22,2021-10-31,Ath Madrid,Betis,H,0.1407,0.2398,0.6195,0.2828,0.2942,0.423
2021-22,2021-10-31,Norwich,Leeds,A,0.6164,0.2147,0.1689,0.2828,0.2942,0.423
2021-22,2021-10-31,Sociedad,Ath Bilbao,D,0.2833,0.3088,0.4079,0.2828,0.2942,0.423
2021-22,2021-10-31,Augsburg,Stuttgart,H,0.4004,0.2654,0.3342,0.2828,0.2942,0.423
2021-22,2021-10-31,Cadiz,Mallorca,D,0.3398,0.2884,0.3718,0.2828,0.2942,0.423
2021-22,2021-10-31,M'gladbach,Bochum,H,0.1418,0.2132,0.6451,0.29,0.26,0.45
2021-22,2021-10-31,Aston Villa,West Ham,A,0.3787,0.273,0.3484,0.2828,0.2942,0.423
2021-22,2021-11-01,Wolves,Everton,H,0.2845,0.3055,0.41,0.2828,0.2942,0.423
2021-22,2021-11-01,Levante,Granada,A,0.3192,0.2611,0.4198,0.2828,0.2942,0.423
2021-22,2021-11-01,Vallecano,Celta,D,0.2807,0.2556,0.4637,0.2828,0.2942,0.423
2021-22,2021-11-05,Ath Bilbao,Cadiz,A,0.1483,0.263,0.5886,0.2828,0.2942,0.423
2021-22,2021-11-05,Southampton,Aston Villa,H,0.3622,0.2695,0.3683,0.2828,0.2942,0.423
2021-22,2021-11-05,Mainz,M'gladbach,D,0.434,0.2608,0.3053,0.29,0.26,0.45
2021-22,2021-11-06,Real Madrid,Vallecano,H,0.1169,0.1869,0.6962,0.2828,0.2942,0.423
2021-22,2021-11-06,Alaves,Levante,H,0.3872,0.2883,0.3245,0.2828,0.2942,0.423
2021-22,2021-11-06,Man United,Man City,A,0.5228,0.2529,0.2243,0.2828,0.2942,0.423
2021-22,2021-11-06,Brighton,Newcastle,D,0.278,0.3005,0.4216,0.2828,0.2942,0.423
2021-22,2021-11-06,Chelsea,Burnley,D,0.1001,0.2255,0.6744,0.2828,0.2942,0.423
2021-22,2021-11-06,Brentford,Norwich,A,0.0873,0.1956,0.7171,0.2828,0.2942,0.423
2021-22,2021-11-06,Celta,Barcelona,D,0.6173,0.2016,0.1811,0.2828,0.2942,0.423
2021-22,2021-11-06,Bayern Munich,Freiburg,H,0.0831,0.1376,0.7794,0.2828,0.2942,0.423
2021-22,2021-11-06,RB Leipzig,Dortmund,H,0.3306,0.2277,0.4418,0.2828,0.2942,0.423
2021-22,2021-11-06,Wolfsburg,Augsburg,H,0.1799,0.2433,0.5768,0.2828,0.2942,0.423
2021-22,2021-11-06,Stuttgart,Bielefeld,A,0.1591,0.252,0.5889,0.2828,0.2942,0.423
2021-22,2021-11-06,Bochum,Hoffenheim,H,0.5201,0.2462,0.2337,0.2828,0.2942,0.423
2021-22,2021-11-06,Crystal Palace,Wolves,H,0.3667,0.3131,0.3201,0.2828,0.2942,0.423
2021-22,2021-11-06,Espanol,Granada,H,0.3386,0.303,0.3585,0.2828,0.2942,0.423
2021-22,2021-11-07,Hertha,Leverkusen,D,0.502,0.2432,0.2548,0.2828,0.2942,0.423
2021-22,2021-11-07,FC Koln,Union Berlin,D,0.3893,0.274,0.3368,0.2828,0.2942,0.423
2021-22,2021-11-07,Greuther Furth,Ein Frankfurt,A,0.6835,0.1897,0.1268,0.29,0.26,0.45
2021-22,2021-11-07,Valencia,Ath Madrid,D,0.5166,0.2762,0.2072,0.2828,0.2942,0.423
2021-22,2021-11-07,Mallorca,Elche,D,0.2827,0.2975,0.4198,0.2828,0.2942,0.423
2021-22,2021-11-07,Villarreal,Getafe,H,0.1436,0.2762,0.5802,0.2828,0.2942,0.423
2021-22,2021-11-07,Betis,Sevilla,A,0.432,0.2826,0.2853,0.2828,0.2942,0.423
2021-22,2021-11-07,Arsenal,Watford,H,0.1302,0.2014,0.6684,0.2828,0.2942,0.423
2021-22,2021-11-07,Everton,Tottenham,D,0.4422,0.2626,0.2953,0.2828,0.2942,0.423
2021-22,2021-11-07,Leeds,Leicester,D,0.4218,0.2489,0.3293,0.2828,0.2942,0.423
2021-22,2021-11-07,West Ham,Liverpool,H,0.523,0.2421,0.2349,0.2828,0.2942,0.423
2021-22,2021-11-07,Osasuna,Sociedad,A,0.3835,0.2935,0.323,0.2828,0.2942,0.423
2021-22,2021-11-19,Levante,Ath Bilbao,D,0.3999,0.2847,0.3153,0.2828,0.2942,0.423
2021-22,2021-11-19,Augsburg,Bayern Munich,H,0.7778,0.1371,0.0851,0.2828,0.2942,0.423
2021-22,2021-11-20,Newcastle,Brentford,D,0.386,0.2889,0.3251,0.2828,0.2942,0.423
2021-22,2021-11-20,Norwich,Southampton,H,0.5607,0.2375,0.2018,0.2828,0.2942,0.423
2021-22,2021-11-20,Watford,Man United,H,0.62,0.2136,0.1664,0.2828,0.2942,0.423
2021-22,2021-11-20,Bielefeld,Wolfsburg,D,0.511,0.2797,0.2092,0.2828,0.2942,0.423
2021-22,2021-11-20,Liverpool,Arsenal,H,0.1866,0.2241,0.5892,0.2828,0.2942,0.423
2021-22,2021-11-20,Aston Villa,Brighton,H,0.2688,0.2842,0.447,0.2828,0.2942,0.423
2021-22,2021-11-20,Dortmund,Stuttgart,H,0.1197,0.1544,0.7259,0.2828,0.2942,0.423
2021-22,2021-11-20,Wolves,West Ham,H,0.3917,0.2934,0.3149,0.2828,0.2942,0.423
2021-22,2021-11-20,Burnley,Crystal Palace,D,0.3239,0.3013,0.3748,0.2828,0.2942,0.423
2021-22,2021-11-20,Hoffenheim,RB Leipzig,H,0.4902,0.2342,0.2755,0.2828,0.2942,0.423
2021-22,2021-11-20,Barcelona,Espanol,H,0.0942,0.1656,0.7402,0.2828,0.2942,0.423
2021-22,2021-11-20,Ath Madrid,Osasuna,H,0.1301,0.2412,0.6287,0.2828,0.2942,0.423
2021-22,2021-11-20,Sevilla,Alaves,D,0.1194,0.2393,0.6413,0.2828,0.2942,0.423
2021-22,2021-11-20,Union Berlin,Hertha,H,0.2626,0.2556,0.4819,0.2828,0.2942,0.423
2021-22,2021-11-20,M'gladbach,Greuther Furth,H,0.0755,0.15,0.7745,0.29,0.26,0.45
2021-22,2021-11-20,Leverkusen,Bochum,H,0.157,0.2197,0.6233,0.2828,0.2942,0.423
2021-22,2021-11-20,Celta,Villarreal,D,0.4504,0.2547,0.2949,0.2828,0.2942,0.423
2021-22,2021-11-20,Leicester,Chelsea,A,0.4553,0.2761,0.2687,0.2828,0.2942,0.423
2021-22,2021-11-21,Mainz,FC Koln,D,0.2866,0.253,0.4604,0.2828,0.2942,0.423
2021-22,2021-11-21,Man City,Everton,H,0.0761,0.1578,0.7661,0.2828,0.2942,0.423
2021-22,2021-11-21,Getafe,Cadiz,H,0.2564,0.3361,0.4075,0.2828,0.2942,0.423
2021-22,2021-11-21,Granada,Real Madrid,A,0.614,0.2189,0.167,0.2828,0.2942,0.423
2021-22,2021-11-21,Tottenham,Leeds,H,0.2291,0.2339,0.537,0.2828,0.2942,0.423
2021-22,2021-11-21,Freiburg,Ein Frankfurt,A,0.3138,0.2484,0.4378,0.2828,0.2942,0.423
2021-22,2021-11-21,Sociedad,Valencia,D,0.2672,0.2563,0.4765,0.2828,0.2942,0.423
2021-22,2021-11-21,Elche,Betis,A,0.4208,0.2786,0.3006,0.2828,0.2942,0.423
2021-22,2021-11-22,Vallecano,Mallorca,H,0.2202,0.2508,0.529,0.2828,0.2942,0.423
2021-22,2021-11-26,Stuttgart,Mainz,H,0.336,0.2553,0.4087,0.2828,0.2942,0.423
2021-22,2021-11-26,Ath Bilbao,Granada,D,0.2445,0.2829,0.4725,0.2828,0.2942,0.423
2021-22,2021-11-27,Mallorca,Getafe,D,0.2989,0.3289,0.3721,0.2828,0.2942,0.423
2021-22,2021-11-27,Norwich,Wolves,D,0.5334,0.2685,0.198,0.2828,0.2942,0.423
2021-22,2021-11-27,Bochum,Freiburg,H,0.4291,0.2811,0.2899,0.2828,0.2942,0.423
2021-22,2021-11-27,Brighton,Leeds,D,0.3388,0.2938,0.3674,0.2828,0.2942,0.423
2021-22,2021-11-27,Arsenal,Newcastle,H,0.1627,0.229,0.6083,0.2828,0.2942,0.423
2021-22,2021-11-27,Villarreal,Barcelona,A,0.4392,0.2424,0.3184,0.2828,0.2942,0.423
2021-22,2021-11-27,Valencia,Vallecano,D,0.3036,0.2572,0.4392,0.2828,0.2942,0.423
2021-22,2021-11-27,Greuther Furth,Hoffenheim,A,0.6501,0.2043,0.1456,0.29,0.26,0.45
2021-22,2021-11-27,Liverpool,Southampton,H,0.1016,0.1607,0.7377,0.2828,0.2942,0.423
2021-22,2021-11-27,Wolfsburg,Dortmund,A,0.4579,0.2413,0.3007,0.2828,0.2942,0.423
2021-22,2021-11-27,Hertha,Augsburg,D,0.2744,0.2603,0.4653,0.2828,0.2942,0.423
2021-22,2021-11-27,FC Koln,M'gladbach,H,0.4649,0.2435,0.2916,0.29,0.26,0.45
2021-22,2021-11-27,Bayern Munich,Bielefeld,H,0.0342,0.0866,0.8792,0.2828,0.2942,0.423
2021-22,2021-11-27,Crystal Palace,Aston Villa,A,0.3625,0.2724,0.3651,0.2828,0.2942,0.423
2021-22,2021-11-27,Alaves,Celta,A,0.4305,0.2795,0.29,0.2828,0.2942,0.423
2021-22,2021-11-28,Brentford,Everton,H,0.3072,0.2849,0.4079,0.2828,0.2942,0.423
2021-22,2021-11-28,Chelsea,Man United,D,0.2498,0.2781,0.4721,0.2828,0.2942,0.423
2021-22,2021-11-28,Man City,West Ham,H,0.109,0.1898,0.7012,0.2828,0.2942,0.423
2021-22,2021-11-28,Leicester,Watford,H,0.1505,0.1991,0.6504,0.2828,0.2942,0.423
2021-22,2021-11-28,Real Madrid,Sevilla,H,0.2163,0.2663,0.5174,0.2828,0.2942,0.423
2021-22,2021-11-28,Betis,Levante,H,0.282,0.2421,0.4759,0.2828,0.2942,0.423
2021-22,2021-11-28,Espanol,Sociedad,H,0.4462,0.2936,0.2602,0.2828,0.2942,0.423
2021-22,2021-11-28,Cadiz,Ath Madrid,A,0.6294,0.2408,0.1298,0.2828,0.2942,0.423
2021-22,2021-11-28,RB Leipzig,Leverkusen,A,0.248,0.2348,0.5172,0.2828,0.2942,0.423
2021-22,2021-11-28,Ein Frankfurt,Union Berlin,H,0.307,0.2467,0.4463,0.2828,0.2942,0.423
2021-22,2021-11-29,Osasuna,Elche,D,0.2354,0.2872,0.4774,0.2828,0.2942,0.423
2021-22,2021-11-30,Newcastle,Norwich,D,0.1698,0.2254,0.6048,0.2828,0.2942,0.423
2021-22,2021-11-30,Leeds,Crystal Palace,H,0.277,0.266,0.457,0.2828,0.2942,0.423
2021-22,2021-12-01,West Ham,Brighton,D,0.2077,0.2695,0.5228,0.2828,0.2942,0.423
2021-22,2021-12-01,Aston Villa,Man City,A,0.6829,0.1966,0.1205,0.2828,0.2942,0.423
2021-22,2021-12-01,Southampton,Leicester,D,0.4119,0.2555,0.3326,0.2828,0.2942,0.423
2021-22,2021-12-01,Watford,Chelsea,A,0.649,0.2213,0.1297,0.2828,0.2942,0.423
2021-22,2021-12-01,Wolves,Burnley,D,0.2515,0.3132,0.4353,0.2828,0.2942,0.423
2021-22,2021-12-01,Everton,Liverpool,A,0.605,0.2132,0.1818,0.2828,0.2942,0.423
2021-22,2021-12-01,Real Madrid,Ath Bilbao,H,0.1538,0.2454,0.6008,0.2828,0.2942,0.423
2021-22,2021-12-02,Tottenham,Brentford,H,0.241,0.2621,0.497,0.2828,0.2942,0.423
2021-22,2021-12-02,Man United,Arsenal,H,0.2789,0.2644,0.4567,0.2828,0.2942,0.423
2021-22,2021-12-03,Granada,Alaves,H,0.2313,0.2713,0.4974,0.2828,0.2942,0.423
2021-22,2021-12-03,Union Berlin,RB Leipzig,H,0.484,0.2645,0.2515,0.2828,0.2942,0.423
2021-22,2021-12-04,Newcastle,Burnley,H,0.321,0.2962,0.3828,0.2828,0.2942,0.423
2021-22,2021-12-04,Watford,Man City,A,0.8013,0.1374,0.0613,0.2828,0.2942,0.423
2021-22,2021-12-04,West Ham,Chelsea,H,0.4411,0.29,0.2689,0.2828,0.2942,0.423
2021-22,2021-12-04,Sociedad,Real Madrid,A,0.4646,0.2834,0.252,0.2828,0.2942,0.423
2021-22,2021-12-04,Ath Madrid,Mallorca,A,0.1149,0.2244,0.6606,0.2828,0.2942,0.423
2021-22,2021-12-04,Barcelona,Betis,A,0.1627,0.1995,0.6378,0.2828,0.2942,0.423
2021-22,2021-12-04,Sevilla,Villarreal,H,0.2595,0.2929,0.4475,0.2828,0.2942,0.423
2021-22,2021-12-04,Dortmund,Bayern Munich,A,0.5164,0.2105,0.2731,0.2828,0.2942,0.423
2021-22,2021-12-04,Mainz,Wolfsburg,H,0.4152,0.2797,0.3051,0.2828,0.2942,0.423
2021-22,2021-12-04,Wolves,Liverpool,A,0.6099,0.2409,0.1492,0.2828,0.2942,0.423
2021-22,2021-12-04,Hoffenheim,Ein Frankfurt,H,0.324,0.2278,0.4481,0.2828,0.2942,0.423
2021-22,2021-12-04,Bielefeld,FC Koln,D,0.3648,0.2942,0.341,0.2828,0.2942,0.423
2021-22,2021-12-04,Augsburg,Bochum,A,0.2999,0.3054,0.3947,0.2828,0.2942,0.423
2021-22,2021-12-04,Southampton,Brighton,D,0.2736,0.301,0.4254,0.2828,0.2942,0.423
2021-22,2021-12-04,Leverkusen,Greuther Furth,H,0.0699,0.1424,0.7877,0.29,0.26,0.45
2021-22,2021-12-05,Tottenham,Norwich,H,0.0997,0.1906,0.7097,0.2828,0.2942,0.423
2021-22,2021-12-05,Aston Villa,Leicester,H,0.3854,0.2542,0.3603,0.2828,0.2942,0.423
2021-22,2021-12-05,Leeds,Brentford,D,0.3358,0.2913,0.373,0.2828,0.2942,0.423
2021-22,2021-12-05,Celta,Valencia,A,0.3643,0.2538,0.3819,0.2828,0.2942,0.423
2021-22,2021-12-05,Man United,Crystal Palace,H,0.1466,0.2192,0.6341,0.2828,0.2942,0.423
2021-22,2021-12-05,Elche,Cadiz,H,0.2736,0.302,0.4245,0.2828,0.2942,0.423
2021-22,2021-12-05,Stuttgart,Hertha,D,0.2987,0.2644,0.4369,0.2828,0.2942,0.423
2021-22,2021-12-05,Vallecano,Espanol,H,0.2315,0.2898,0.4787,0.2828,0.2942,0.423
2021-22,2021-12-05,M'gladbach,Freiburg,A,0.2688,0.2523,0.4789,0.29,0.26,0.45
2021-22,2021-12-05,Levante,Osasuna,D,0.3299,0.28,0.3901,0.2828,0.2942,0.423
2021-22,2021-12-06,Everton,Arsenal,H,0.4329,0.2708,0.2963,0.2828,0.2942,0.423
2021-22,2021-12-06,Getafe,Ath Bilbao,D,0.3558,0.3659,0.2783,0.2828,0.2942,0.423
2021-22,2021-12-10,FC Koln,Augsburg,A,0.2916,0.2667,0.4417,0.2828,0.2942,0.423
2021-22,2021-12-10,Mallorca,Celta,D,0.3857,0.2707,0.3437,0.2828,0.2942,0.423
2021-22,2021-12-10,Brentford,Watford,H,0.205,0.2491,0.546,0.2828,0.2942,0.423
2021-22,2021-12-11,Hertha,Bielefeld,H,0.262,0.2965,0.4416,0.2828,0.2942,0.423
2021-22,2021-12-11,Freiburg,Hoffenheim,A,0.3519,0.2537,0.3944,0.2828,0.2942,0.423
2021-22,2021-12-11,RB Leipzig,M'gladbach,H,0.2307,0.235,0.5343,0.29,0.26,0.45
2021-22,2021-12-11,Man City,Wolves,H,0.0711,0.1876,0.7413,0.2828,0.2942,0.423
2021-22,2021-12-11,Bayern Munich,Mainz,H,0.0652,0.1219,0.8129,0.2828,0.2942,0.423
2021-22,2021-12-11,Bochum,Dortmund,D,0.5991,0.2287,0.1722,0.2828,0.2942,0.423
2021-22,2021-12-11,Wolfsburg,Stuttgart,A,0.221,0.251,0.5279,0.2828,0.2942,0.423
2021-22,2021-12-11,Liverpool,Aston Villa,H,0.1016,0.1655,0.7328,0.2828,0.2942,0.423
2021-22,2021-12-11,Valencia,Elche,H,0.192,0.2561,0.5519,0.2828,0.2942,0.423
2021-22,2021-12-11,Ath Bilbao,Sevilla,A,0.3848,0.3303,0.2849,0.2828,0.2942,0.423
2021-22,2021-12-11,Alaves,Getafe,D,0.3418,0.3514,0.3068,0.2828,0.2942,0.423
2021-22,2021-12-11,Arsenal,Southampton,H,0.1964,0.242,0.5615,0.2828,0.2942,0.423
2021-22,2021-12-11,Chelsea,Leeds,H,0.1355,0.2421,0.6224,0.2828,0.2942,0.423
2021-22,2021-12-11,Norwich,Man United,A,0.6795,0.2069,0.1136,0.2828,0.2942,0.423
2021-22,2021-12-11,Espanol,Levante,H,0.3112,0.2896,0.3991,0.2828,0.2942,0.423
2021-22,2021-12-12,Crystal Palace,Everton,H,0.3863,0.2807,0.3329,0.2828,0.2942,0.423
2021-22,2021-12-12,Ein Frankfurt,Leverkusen,H,0.3933,0.2461,0.3606,0.2828,0.2942,0.423
2021-22,2021-12-12,Burnley,West Ham,D,0.4786,0.2792,0.2422,0.2828,0.2942,0.423
2021-22,2021-12-12,Greuther Furth,Union Berlin,H,0.5892,0.239,0.1718,0.29,0.26,0.45
2021-22,2021-12-12,Villarreal,Vallecano,H,0.27,0.2774,0.4526,0.2828,0.2942,0.423
2021-22,2021-12-12,Osasuna,Barcelona,D,0.5615,0.2421,0.1965,0.2828,0.2942,0.423
2021-22,2021-12-12,Betis,Sociedad,H,0.3815,0.276,0.3425,0.2828,0.2942,0.423
2021-22,2021-12-12,Leicester,Newcastle,H,0.1853,0.2208,0.5939,0.2828,0.2942,0.423
2021-22,2021-12-12,Real Madrid,Ath Madrid,H,0.2816,0.3029,0.4155,0.2828,0.2942,0.423
2021-22,2021-12-13,Cadiz,Granada,D,0.4323,0.2713,0.2964,0.2828,0.2942,0.423
2021-22,2021-12-14,Man City,Leeds,H,0.0684,0.1576,0.774,0.2828,0.2942,0.423
2021-22,2021-12-14,Wolfsburg,FC Koln,A,0.2088,0.2463,0.5448,0.2828,0.2942,0.423
2021-22,2021-12-14,Mainz,Hertha,H,0.2906,0.2726,0.4368,0.2828,0.2942,0.423
2021-22,2021-12-14,Bielefeld,Bochum,H,0.3159,0.3321,0.3519,0.2828,0.2942,0.423
2021-22,2021-12-14,Stuttgart,Bayern Munich,A,0.7455,0.1516,0.1028,0.2828,0.2942,0.423
2021-22,2021-12-14,Norwich,Aston Villa,A,0.5344,0.2642,0.2014,0.2828,0.2942,0.423
2021-22,2021-12-15,Brighton,Wolves,A,0.3173,0.3535,0.3291,0.2828,0.2942,0.423
2021-22,2021-12-15,Arsenal,West Ham,H,0.2925,0.2698,0.4377,0.2828,0.2942,0.423
2021-22,2021-12-15,Augsburg,RB Leipzig,D,0.5836,0.237,0.1794,0.2828,0.2942,0.423
2021-22,2021-12-15,M'gladbach,Ein Frankfurt,A,0.2924,0.2316,0.476,0.29,0.26,0.45
2021-22,2021-12-15,Crystal Palace,Southampton,D,0.361,0.2803,0.3587,0.2828,0.2942,0.423
2021-22,2021-12-15,Dortmund,Greuther Furth,H,0.0401,0.0901,0.8698,0.29,0.26,0.45
2021-22,2021-12-15,Leverkusen,Hoffenheim,D,0.2713,0.2322,0.4965,0.2828,0.2942,0.423
2021-22,2021-12-15,Union Berlin,Freiburg,D,0.3249,0.2839,0.3912,0.2828,0.2942,0.423
2021-22,2021-12-16,Liverpool,Newcastle,H,0.0614,0.1267,0.8119,0.2828,0.2942,0.423
2021-22,2021-12-16,Chelsea,Everton,D,0.1413,0.2359,0.6227,0.2828,0.2942,0.423
2021-22,2021-12-17,Bayern Munich,Wolfsburg,H,0.0881,0.1406,0.7713,0.2828,0.2942,0.423
2021-22,2021-12-17,Celta,Espanol,H,0.2672,0.2685,0.4643,0.2828,0.2942,0.423
2021-22,2021-12-18,Vallecano,Alaves,H,0.1792,0.2545,0.5663,0.2828,0.2942,0.423
2021-22,2021-12-18,Bochum,Union Berlin,A,0.369,0.2891,0.3419,0.2828,0.2942,0.423
2021-22,2021-12-18,Sevilla,Ath Madrid,H,0.3349,0.3158,0.3494,0.2828,0.2942,0.423
2021-22,2021-12-18,Leeds,Arsenal,A,0.4818,0.2509,0.2672,0.2828,0.2942,0.423
2021-22,2021-12-18,Hertha,Dortmund,H,0.6193,0.1973,0.1834,0.2828,0.2942,0.423
2021-22,2021-12-18,Barcelona,Elche,H,0.0877,0.1561,0.7562,0.2828,0.2942,0.423
2021-22,2021-12-18,Greuther Furth,Augsburg,D,0.5677,0.2297,0.2025,0.29,0.26,0.45
2021-22,2021-12-18,Ein Frankfurt,Mainz,H,0.2725,0.2311,0.4963,0.2828,0.2942,0.423
2021-22,2021-12-18,RB Leipzig,Bielefeld,A,0.0993,0.1878,0.7129,0.2828,0.2942,0.423
2021-22,2021-12-18,Sociedad,Villarreal,A,0.3387,0.2819,0.3794,0.2828,0.2942,0.423
2021-22,2021-12-18,Hoffenheim,M'gladbach,D,0.3149,0.2187,0.4664,0.29,0.26,0.45
2021-22,2021-12-19,Wolves,Chelsea,D,0.4931,0.3043,0.2025,0.2828,0.2942,0.423
2021-22,2021-12-19,Newcastle,Man City,A,0.7942,0.1394,0.0663,0.2828,0.2942,0.423
2021-22,2021-12-19,Granada,Mallorca,H,0.2725,0.2663,0.4613,0.2828,0.2942,0.423
2021-22,2021-12-19,FC Koln,Stuttgart,H,0.3308,0.2444,0.4248,0.2828,0.2942,0.423
2021-22,2021-12-19,Ath Bilbao,Betis,H,0.2878,0.2922,0.42,0.2828,0.2942,0.423
2021-22,2021-12-19,Getafe,Osasuna,H,0.3277,0.3361,0.3362,0.2828,0.2942,0.423
2021-22,2021-12-19,Real Madrid,Cadiz,D,0.0481,0.1184,0.8336,0.2828,0.2942,0.423
2021-22,2021-12-19,Freiburg,Leverkusen,H,0.3848,0.2529,0.3623,0.2828,0.2942,0.423
2021-22,2021-12-19,Tottenham,Liverpool,D,0.585,0.2101,0.2049,0.2828,0.2942,0.423
2021-22,2021-12-20,Levante,Valencia,A,0.4156,0.2405,0.3439,0.2828,0.2942,0.423
2021-22,2021-12-21,Sevilla,Barcelona,D,0.3636,0.267,0.3694,0.2828,0.2942,0.423
2021-22,2021-12-21,Villarreal,Alaves,H,0.1393,0.2276,0.6331,0.2828,0.2942,0.423
2021-22,2021-12-22,Granada,Ath Madrid,H,0.5451,0.2525,0.2023,0.2828,0.2942,0.423
2021-22,2021-12-22,Ath Bilbao,Real Madrid,A,0.5067,0.2877,0.2056,0.2828,0.2942,0.423
2021-22,2021-12-26,Brighton,Brentford,H,0.3633,0.3108,0.3259,0.2828,0.2942,0.423
2021-22,2021-12-26,Aston Villa,Chelsea,A,0.5015,0.2612,0.2373,0.2828,0.2942,0.423
2021-22,2021-12-26,West Ham,Southampton,A,0.2151,0.2298,0.555,0.2828,0.2942,0.423
